areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000007,London,region,31/12/2021,65.2,59.1,36.8
E12000007,London,region,30/12/2021,65.2,59.1,36.6
E12000007,London,region,29/12/2021,65.1,59,36.2
E12000007,London,region,28/12/2021,65,59,35.7
E12000007,London,region,27/12/2021,65,58.9,35.4
E12000007,London,region,26/12/2021,65,58.9,35
E12000007,London,region,25/12/2021,65,58.9,35
E12000007,London,region,24/12/2021,64.9,58.9,34.9
E12000007,London,region,23/12/2021,64.9,58.9,34.7
E12000007,London,region,22/12/2021,64.9,58.8,33.9
E12000007,London,region,21/12/2021,64.8,58.7,33
E12000007,London,region,20/12/2021,64.7,58.7,31.9
E12000007,London,region,19/12/2021,64.6,58.6,30.9
E12000007,London,region,18/12/2021,64.6,58.6,29.9
E12000007,London,region,17/12/2021,64.5,58.5,28.6
E12000007,London,region,16/12/2021,64.4,58.4,27.6
E12000007,London,region,15/12/2021,64.4,58.4,26.5
E12000007,London,region,14/12/2021,64.3,58.3,25.5
E12000007,London,region,13/12/2021,64.3,58.3,24.6
E12000007,London,region,12/12/2021,64.2,58.2,23.9
E12000007,London,region,11/12/2021,64.2,58.2,23.4
E12000007,London,region,10/12/2021,64.2,58.1,22.6
E12000007,London,region,09/12/2021,64.1,58.1,22.1
E12000007,London,region,08/12/2021,64.1,58,21.6
E12000007,London,region,07/12/2021,64,58,21.1
E12000007,London,region,06/12/2021,64,57.9,20.8
E12000007,London,region,05/12/2021,64,57.9,20.4
E12000007,London,region,04/12/2021,64,57.9,20.2
E12000007,London,region,03/12/2021,63.9,57.8,19.6
E12000007,London,region,02/12/2021,63.9,57.7,19.2
E12000007,London,region,01/12/2021,63.8,57.7,18.8
E12000007,London,region,30/11/2021,63.8,57.6,18.4
E12000007,London,region,29/11/2021,63.7,57.6,18
E12000007,London,region,28/11/2021,63.7,57.5,17.7
E12000007,London,region,27/11/2021,63.7,57.5,17.5
E12000007,London,region,26/11/2021,63.6,57.4,17
E12000007,London,region,25/11/2021,63.6,57.3,16.7
E12000007,London,region,24/11/2021,63.6,57.3,16.3
E12000007,London,region,23/11/2021,63.5,57.3,15.9
E12000007,London,region,22/11/2021,63.5,57.2,15.6
E12000007,London,region,21/11/2021,63.5,57.2,15.3
E12000007,London,region,20/11/2021,63.4,57.2,15.1
E12000007,London,region,19/11/2021,63.4,57.1,14.7
E12000007,London,region,18/11/2021,63.4,57.1,14.3
E12000007,London,region,17/11/2021,63.3,57,14
E12000007,London,region,16/11/2021,63.3,57,13.7
E12000007,London,region,15/11/2021,63.2,56.9,13.4
E12000007,London,region,14/11/2021,63.2,56.9,13.1
E12000007,London,region,13/11/2021,63.2,56.9,12.9
E12000007,London,region,12/11/2021,63.1,56.8,12.4
E12000007,London,region,11/11/2021,63.1,56.8,12.1
E12000007,London,region,10/11/2021,63,56.7,11.7
E12000007,London,region,09/11/2021,63,56.7,11.4
E12000007,London,region,08/11/2021,62.9,56.7,11.1
E12000007,London,region,07/11/2021,62.9,56.6,10.8
E12000007,London,region,06/11/2021,62.9,56.6,10.7
E12000007,London,region,05/11/2021,62.8,56.6,10.3
E12000007,London,region,04/11/2021,62.7,56.5,10
E12000007,London,region,03/11/2021,62.7,56.5,9.8
E12000007,London,region,02/11/2021,62.6,56.4,9.4
E12000007,London,region,01/11/2021,62.5,56.4,9.2
E12000007,London,region,31/10/2021,62.5,56.4,8.9
E12000007,London,region,30/10/2021,62.4,56.3,8.8
E12000007,London,region,29/10/2021,62.4,56.3,8.4
E12000007,London,region,28/10/2021,62.3,56.2,8.2
E12000007,London,region,27/10/2021,62.3,56.2,7.8
E12000007,London,region,26/10/2021,62.2,56.2,7.5
E12000007,London,region,25/10/2021,62.1,56.1,7.3
E12000007,London,region,24/10/2021,62.1,56.1,7
E12000007,London,region,23/10/2021,62,56,6.9
E12000007,London,region,22/10/2021,62,56,6.5
E12000007,London,region,21/10/2021,61.9,55.9,6.1
E12000007,London,region,20/10/2021,61.8,55.9,5.8
E12000007,London,region,19/10/2021,61.7,55.8,5.5
E12000007,London,region,18/10/2021,61.7,55.8,5.3
E12000007,London,region,17/10/2021,61.6,55.7,5.1
E12000007,London,region,16/10/2021,61.6,55.7,5
E12000007,London,region,15/10/2021,61.5,55.7,4.7
E12000007,London,region,14/10/2021,61.4,55.6,4.4
E12000007,London,region,13/10/2021,61.4,55.6,4.1
E12000007,London,region,12/10/2021,61.3,55.5,3.9
E12000007,London,region,11/10/2021,61.2,55.5,3.7
E12000007,London,region,10/10/2021,61.1,55.4,3.5
E12000007,London,region,09/10/2021,61.1,55.4,3.4
E12000007,London,region,08/10/2021,61.1,55.3,3.1
E12000007,London,region,07/10/2021,61,55.3,2.8
E12000007,London,region,06/10/2021,60.9,55.2,2.5
E12000007,London,region,05/10/2021,60.9,55.2,2.3
E12000007,London,region,04/10/2021,60.8,55.1,2.1
E12000007,London,region,03/10/2021,60.8,55.1,1.9
E12000007,London,region,02/10/2021,60.7,55,1.9
E12000007,London,region,01/10/2021,60.7,55,1.7
E12000007,London,region,30/09/2021,60.6,54.9,1.4
E12000007,London,region,29/09/2021,60.6,54.8,1.2
E12000007,London,region,28/09/2021,60.6,54.8,1
E12000007,London,region,27/09/2021,60.5,54.7,0.8
E12000007,London,region,26/09/2021,60.5,54.7,0.7
E12000007,London,region,25/09/2021,60.5,54.6,0.6
E12000007,London,region,24/09/2021,60.4,54.5,0.5
E12000007,London,region,23/09/2021,60.4,54.5,0.3
E12000007,London,region,22/09/2021,60.3,54.4,0.2
E12000007,London,region,21/09/2021,60.3,54.3,0.1
E12000007,London,region,20/09/2021,60.3,54.2,0.1
E12000007,London,region,19/09/2021,60.2,54.1,0.1
E12000007,London,region,18/09/2021,60.2,54.1,0.1
E12000007,London,region,17/09/2021,60.2,54,0.1
E12000007,London,region,16/09/2021,60.1,53.9,0.1
E12000007,London,region,15/09/2021,60.1,53.8,
E12000007,London,region,14/09/2021,60,53.7,
E12000007,London,region,13/09/2021,60,53.6,
E12000007,London,region,12/09/2021,60,53.4,
E12000007,London,region,11/09/2021,60,53.4,
E12000007,London,region,10/09/2021,59.9,53.2,
E12000007,London,region,09/09/2021,59.9,53.1,
E12000007,London,region,08/09/2021,59.8,53,
E12000007,London,region,07/09/2021,59.8,52.8,
E12000007,London,region,06/09/2021,59.8,52.7,
E12000007,London,region,05/09/2021,59.7,52.5,
E12000007,London,region,04/09/2021,59.7,52.4,
E12000007,London,region,03/09/2021,59.6,52.2,
E12000007,London,region,02/09/2021,59.6,52,
E12000007,London,region,01/09/2021,59.5,51.9,
E12000007,London,region,31/08/2021,59.5,51.7,
E12000007,London,region,30/08/2021,59.4,51.5,
E12000007,London,region,29/08/2021,59.4,51.4,
E12000007,London,region,28/08/2021,59.4,51.2,
E12000007,London,region,27/08/2021,59.3,51,
E12000007,London,region,26/08/2021,59.2,50.8,
E12000007,London,region,25/08/2021,59.2,50.6,
E12000007,London,region,24/08/2021,59.1,50.3,
E12000007,London,region,23/08/2021,59,50.1,
E12000007,London,region,22/08/2021,58.9,49.8,
E12000007,London,region,21/08/2021,58.9,49.6,
E12000007,London,region,20/08/2021,58.8,49.3,
E12000007,London,region,19/08/2021,58.7,49.1,
E12000007,London,region,18/08/2021,58.6,48.8,
E12000007,London,region,17/08/2021,58.6,48.5,
E12000007,London,region,16/08/2021,58.5,48.2,
E12000007,London,region,15/08/2021,58.5,48,
E12000007,London,region,14/08/2021,58.4,47.7,
E12000007,London,region,13/08/2021,58.4,47.4,
E12000007,London,region,12/08/2021,58.3,47.1,
E12000007,London,region,11/08/2021,58.2,46.8,
E12000007,London,region,10/08/2021,58.2,46.5,
E12000007,London,region,09/08/2021,58.1,46.3,
E12000007,London,region,08/08/2021,58.1,46,
E12000007,London,region,07/08/2021,58,45.8,
E12000007,London,region,06/08/2021,58,45.5,
E12000007,London,region,05/08/2021,57.9,45.2,
E12000007,London,region,04/08/2021,57.8,44.9,
E12000007,London,region,03/08/2021,57.8,44.7,
E12000007,London,region,02/08/2021,57.7,44.4,
E12000007,London,region,01/08/2021,57.7,44.2,
E12000007,London,region,31/07/2021,57.6,44,
E12000007,London,region,30/07/2021,57.6,43.6,
E12000007,London,region,29/07/2021,57.5,43.3,
E12000007,London,region,28/07/2021,57.5,43,
E12000007,London,region,27/07/2021,57.4,42.8,
E12000007,London,region,26/07/2021,57.3,42.5,
E12000007,London,region,25/07/2021,57.3,42.3,
E12000007,London,region,24/07/2021,57.2,42,
E12000007,London,region,23/07/2021,57.2,41.7,
E12000007,London,region,22/07/2021,57.1,41.3,
E12000007,London,region,21/07/2021,57,41,
E12000007,London,region,20/07/2021,56.9,40.7,
E12000007,London,region,19/07/2021,56.9,40.5,
E12000007,London,region,18/07/2021,56.8,40.2,
E12000007,London,region,17/07/2021,56.7,40,
E12000007,London,region,16/07/2021,56.6,39.6,
E12000007,London,region,15/07/2021,56.5,39.3,
E12000007,London,region,14/07/2021,56.4,39,
E12000007,London,region,13/07/2021,56.3,38.7,
E12000007,London,region,12/07/2021,56.2,38.5,
E12000007,London,region,11/07/2021,56.1,38.3,
E12000007,London,region,10/07/2021,56.1,38.1,
E12000007,London,region,09/07/2021,55.9,37.8,
E12000007,London,region,08/07/2021,55.7,37.5,
E12000007,London,region,07/07/2021,55.6,37.3,
E12000007,London,region,06/07/2021,55.4,37,
E12000007,London,region,05/07/2021,55.3,36.8,
E12000007,London,region,04/07/2021,55.1,36.5,
E12000007,London,region,03/07/2021,55,36.4,
E12000007,London,region,02/07/2021,54.8,36.1,
E12000007,London,region,01/07/2021,54.6,35.8,
E12000007,London,region,30/06/2021,54.3,35.5,
E12000007,London,region,29/06/2021,54.1,35.2,
E12000007,London,region,28/06/2021,53.9,34.9,
E12000007,London,region,27/06/2021,53.7,34.7,
E12000007,London,region,26/06/2021,53.4,34.5,
E12000007,London,region,25/06/2021,53,34.2,
E12000007,London,region,24/06/2021,52.6,33.9,
E12000007,London,region,23/06/2021,52.2,33.6,
E12000007,London,region,22/06/2021,51.9,33.3,
E12000007,London,region,21/06/2021,51.6,33.1,
E12000007,London,region,20/06/2021,51.3,32.9,
E12000007,London,region,19/06/2021,50.9,32.7,
E12000007,London,region,18/06/2021,50.4,32.4,
E12000007,London,region,17/06/2021,49.9,32,
E12000007,London,region,16/06/2021,49.5,31.7,
E12000007,London,region,15/06/2021,49.2,31.4,
E12000007,London,region,14/06/2021,48.9,31.1,
E12000007,London,region,13/06/2021,48.6,30.8,
E12000007,London,region,12/06/2021,48.3,30.6,
E12000007,London,region,11/06/2021,47.9,30.3,
E12000007,London,region,10/06/2021,47.5,29.9,
E12000007,London,region,09/06/2021,47.1,29.5,
E12000007,London,region,08/06/2021,46.8,29.1,
E12000007,London,region,07/06/2021,46.5,28.8,
E12000007,London,region,06/06/2021,46.3,28.4,
E12000007,London,region,05/06/2021,46.1,28.2,
E12000007,London,region,04/06/2021,45.6,27.7,
E12000007,London,region,03/06/2021,45.3,27.3,
E12000007,London,region,02/06/2021,45,26.9,
E12000007,London,region,01/06/2021,44.7,26.6,
E12000007,London,region,31/05/2021,44.4,26.2,
E12000007,London,region,30/05/2021,44.2,26,
E12000007,London,region,29/05/2021,43.9,25.8,
E12000007,London,region,28/05/2021,43.6,25.4,
E12000007,London,region,27/05/2021,43.2,25,
E12000007,London,region,26/05/2021,42.7,24.5,
E12000007,London,region,25/05/2021,42.3,24.1,
E12000007,London,region,24/05/2021,42,23.7,
E12000007,London,region,23/05/2021,41.8,23.3,
E12000007,London,region,22/05/2021,41.6,23,
E12000007,London,region,21/05/2021,41.2,22.5,
E12000007,London,region,20/05/2021,40.9,22,
E12000007,London,region,19/05/2021,40.5,21.6,
E12000007,London,region,18/05/2021,40.1,21.2,
E12000007,London,region,17/05/2021,39.8,20.8,
E12000007,London,region,16/05/2021,39.6,20.6,
E12000007,London,region,15/05/2021,39.4,20.3,
E12000007,London,region,14/05/2021,39.1,19.9,
E12000007,London,region,13/05/2021,38.7,19.5,
E12000007,London,region,12/05/2021,38.4,19.1,
E12000007,London,region,11/05/2021,38.1,18.7,
E12000007,London,region,10/05/2021,37.9,18.2,
E12000007,London,region,09/05/2021,37.8,18,
E12000007,London,region,08/05/2021,37.7,17.7,
E12000007,London,region,07/05/2021,37.5,17.2,
E12000007,London,region,06/05/2021,37.2,16.7,
E12000007,London,region,05/05/2021,37,16.2,
E12000007,London,region,04/05/2021,36.8,15.8,
E12000007,London,region,03/05/2021,36.6,15.5,
E12000007,London,region,02/05/2021,36.5,15.4,
E12000007,London,region,01/05/2021,36.4,15.3,
E12000007,London,region,30/04/2021,36.2,15,
E12000007,London,region,29/04/2021,36,14.6,
E12000007,London,region,28/04/2021,35.8,14.1,
E12000007,London,region,27/04/2021,35.6,13.7,
E12000007,London,region,26/04/2021,35.4,13.3,
E12000007,London,region,25/04/2021,35.3,13.1,
E12000007,London,region,24/04/2021,35.2,12.8,
E12000007,London,region,23/04/2021,35,12.4,
E12000007,London,region,22/04/2021,34.9,12,
E12000007,London,region,21/04/2021,34.7,11.5,
E12000007,London,region,20/04/2021,34.5,11.1,
E12000007,London,region,19/04/2021,34.3,10.7,
E12000007,London,region,18/04/2021,34.2,10.5,
E12000007,London,region,17/04/2021,34,10.2,
E12000007,London,region,16/04/2021,33.8,9.7,
E12000007,London,region,15/04/2021,33.7,9.2,
E12000007,London,region,14/04/2021,33.5,8.7,
E12000007,London,region,13/04/2021,33.3,8.3,
E12000007,London,region,12/04/2021,33.2,7.9,
E12000007,London,region,11/04/2021,33.1,7.7,
E12000007,London,region,10/04/2021,33.1,7.6,
E12000007,London,region,09/04/2021,33,7.1,
E12000007,London,region,08/04/2021,32.9,6.6,
E12000007,London,region,07/04/2021,32.8,6.1,
E12000007,London,region,06/04/2021,32.7,5.6,
E12000007,London,region,05/04/2021,32.6,5.4,
E12000007,London,region,04/04/2021,32.5,5.4,
E12000007,London,region,03/04/2021,32.5,5.4,
E12000007,London,region,02/04/2021,32.4,5.2,
E12000007,London,region,01/04/2021,32.3,5,
E12000007,London,region,31/03/2021,32.1,4.4,
E12000007,London,region,30/03/2021,31.8,4,
E12000007,London,region,29/03/2021,31.6,3.6,
E12000007,London,region,28/03/2021,31.4,3.4,
E12000007,London,region,27/03/2021,31.1,3.4,
E12000007,London,region,26/03/2021,30.6,3.2,
E12000007,London,region,25/03/2021,30.1,3,
E12000007,London,region,24/03/2021,29.7,2.7,
E12000007,London,region,23/03/2021,29.4,2.4,
E12000007,London,region,22/03/2021,29,2.2,
E12000007,London,region,21/03/2021,28.7,2.2,
E12000007,London,region,20/03/2021,28.3,2.1,
E12000007,London,region,19/03/2021,27.6,2.1,
E12000007,London,region,18/03/2021,27,1.9,
E12000007,London,region,17/03/2021,26.5,1.8,
E12000007,London,region,16/03/2021,26,1.7,
E12000007,London,region,15/03/2021,25.5,1.6,
E12000007,London,region,14/03/2021,25.1,1.5,
E12000007,London,region,13/03/2021,24.9,1.5,
E12000007,London,region,12/03/2021,24.4,1.5,
E12000007,London,region,11/03/2021,24,1.4,
E12000007,London,region,10/03/2021,23.8,1.3,
E12000007,London,region,09/03/2021,23.5,1.2,
E12000007,London,region,08/03/2021,23.2,1.2,
E12000007,London,region,07/03/2021,22.9,1.1,
E12000007,London,region,06/03/2021,22.7,1.1,
E12000007,London,region,05/03/2021,22.2,1.1,
E12000007,London,region,04/03/2021,21.8,1,
E12000007,London,region,03/03/2021,21.4,0.9,
E12000007,London,region,02/03/2021,21.1,0.9,
E12000007,London,region,01/03/2021,20.8,0.9,
E12000007,London,region,28/02/2021,20.5,0.8,
E12000007,London,region,27/02/2021,20.3,0.8,
E12000007,London,region,26/02/2021,19.8,0.8,
E12000007,London,region,25/02/2021,19.2,0.8,
E12000007,London,region,24/02/2021,18.6,0.7,
E12000007,London,region,23/02/2021,18.1,0.7,
E12000007,London,region,22/02/2021,17.6,0.7,
E12000007,London,region,21/02/2021,17.3,0.7,
E12000007,London,region,20/02/2021,17.2,0.7,
E12000007,London,region,19/02/2021,16.8,0.7,
E12000007,London,region,18/02/2021,16.3,0.7,
E12000007,London,region,17/02/2021,15.8,0.7,
E12000007,London,region,16/02/2021,15.2,0.6,
E12000007,London,region,15/02/2021,14.7,0.6,
E12000007,London,region,14/02/2021,14.5,0.6,
E12000007,London,region,13/02/2021,14.2,0.6,
E12000007,London,region,12/02/2021,13.8,0.6,
E12000007,London,region,11/02/2021,13.3,0.6,
E12000007,London,region,10/02/2021,12.8,0.6,
E12000007,London,region,09/02/2021,12.5,0.6,
E12000007,London,region,08/02/2021,12.2,0.6,
E12000007,London,region,07/02/2021,11.9,0.6,
E12000007,London,region,06/02/2021,11.7,0.6,
E12000007,London,region,05/02/2021,11.4,0.6,
E12000007,London,region,04/02/2021,10.9,0.6,
E12000007,London,region,03/02/2021,10.5,0.6,
E12000007,London,region,02/02/2021,10.1,0.6,
E12000007,London,region,01/02/2021,9.8,0.6,
E12000007,London,region,31/01/2021,9.4,0.6,
E12000007,London,region,30/01/2021,9,0.6,
E12000007,London,region,29/01/2021,8.5,0.6,
E12000007,London,region,28/01/2021,8,0.6,
E12000007,London,region,27/01/2021,7.5,0.6,
E12000007,London,region,26/01/2021,7.1,0.6,
E12000007,London,region,25/01/2021,6.8,0.6,
E12000007,London,region,24/01/2021,6.6,0.6,
E12000007,London,region,23/01/2021,6.3,0.6,
E12000007,London,region,22/01/2021,5.9,0.6,
E12000007,London,region,21/01/2021,5.4,0.6,
E12000007,London,region,20/01/2021,5,0.6,
E12000007,London,region,19/01/2021,4.7,0.6,
E12000007,London,region,18/01/2021,4.3,0.6,
E12000007,London,region,17/01/2021,4.2,0.6,
E12000007,London,region,16/01/2021,4,0.6,
E12000007,London,region,15/01/2021,3.7,0.5,
E12000007,London,region,14/01/2021,3.3,0.5,
E12000007,London,region,13/01/2021,2.9,0.5,
E12000007,London,region,12/01/2021,2.6,0.5,
E12000007,London,region,11/01/2021,2.4,0.5,
E12000007,London,region,10/01/2021,2.3,0.5,
E12000007,London,region,09/01/2021,2.2,0.4,
E12000007,London,region,08/01/2021,2,0.3,
E12000007,London,region,07/01/2021,1.8,0.3,
E12000007,London,region,06/01/2021,1.6,0.2,
E12000007,London,region,05/01/2021,1.4,0.1,
E12000007,London,region,04/01/2021,1.3,,
E12000007,London,region,03/01/2021,1.3,,
E12000007,London,region,02/01/2021,1.3,,
E12000007,London,region,01/01/2021,1.2,,
E12000007,London,region,31/12/2020,1.2,,
E12000007,London,region,30/12/2020,1.1,,
E12000007,London,region,29/12/2020,0.9,,
E12000007,London,region,28/12/2020,0.9,,
E12000007,London,region,27/12/2020,0.8,,
E12000007,London,region,26/12/2020,0.8,,
E12000007,London,region,25/12/2020,0.8,,
E12000007,London,region,24/12/2020,0.8,,
E12000007,London,region,23/12/2020,0.8,,
E12000007,London,region,22/12/2020,0.7,,
E12000007,London,region,21/12/2020,0.7,,
E12000007,London,region,20/12/2020,0.6,,
E12000007,London,region,19/12/2020,0.5,,
E12000007,London,region,18/12/2020,0.4,,
E12000007,London,region,17/12/2020,0.3,,
E12000007,London,region,16/12/2020,0.2,,
E12000007,London,region,15/12/2020,0.1,,
E12000007,London,region,14/12/2020,0.1,,
E12000007,London,region,13/12/2020,0.1,,
E12000007,London,region,12/12/2020,0.1,,
E12000007,London,region,11/12/2020,0.1,,
E12000008,South East,region,24/05/2023,83,79.9,65.8
E12000008,South East,region,23/05/2023,83,79.9,65.8
E12000008,South East,region,22/05/2023,83,79.9,65.8
E12000008,South East,region,21/05/2023,83,79.9,65.8
E12000008,South East,region,20/05/2023,83,79.9,65.8
E12000008,South East,region,19/05/2023,83,79.9,65.8
E12000008,South East,region,18/05/2023,83,79.9,65.8
E12000008,South East,region,17/05/2023,83,79.9,65.8
E12000008,South East,region,16/05/2023,83,79.9,65.8
E12000008,South East,region,15/05/2023,83,79.9,65.8
E12000008,South East,region,14/05/2023,83,79.9,65.8
E12000008,South East,region,13/05/2023,83,79.9,65.8
E12000008,South East,region,12/05/2023,83,79.9,65.8
E12000008,South East,region,11/05/2023,83,79.9,65.8
E12000008,South East,region,10/05/2023,83,79.9,65.8
E12000008,South East,region,09/05/2023,83,79.9,65.8
E12000008,South East,region,08/05/2023,83,79.9,65.8
E12000008,South East,region,07/05/2023,83,79.9,65.8
E12000008,South East,region,06/05/2023,83,79.9,65.8
E12000008,South East,region,05/05/2023,83,79.9,65.8
E12000008,South East,region,04/05/2023,83,79.9,65.8
E12000008,South East,region,03/05/2023,83,79.9,65.8
E12000008,South East,region,02/05/2023,83,79.9,65.8
E12000008,South East,region,01/05/2023,83,79.9,65.8
E12000008,South East,region,30/04/2023,83,79.9,65.8
E12000008,South East,region,29/04/2023,83,79.9,65.8
E12000008,South East,region,28/04/2023,83,79.9,65.8
E12000008,South East,region,27/04/2023,83,79.9,65.8
E12000008,South East,region,26/04/2023,83,79.9,65.8
E12000008,South East,region,25/04/2023,83,79.9,65.8
E12000008,South East,region,24/04/2023,83,79.9,65.8
E12000008,South East,region,23/04/2023,83,79.9,65.8
E12000008,South East,region,22/04/2023,83,79.9,65.8
E12000008,South East,region,21/04/2023,83,79.9,65.8
E12000008,South East,region,20/04/2023,83,79.9,65.8
E12000008,South East,region,19/04/2023,83,79.9,65.8
E12000008,South East,region,18/04/2023,83,79.9,65.8
E12000008,South East,region,17/04/2023,83,79.9,65.8
E12000008,South East,region,16/04/2023,83,79.9,65.8
E12000008,South East,region,15/04/2023,83,79.9,65.8
E12000008,South East,region,14/04/2023,83,79.9,65.8
E12000008,South East,region,13/04/2023,83,79.9,65.8
E12000008,South East,region,12/04/2023,83,79.9,65.8
E12000008,South East,region,11/04/2023,83,79.9,65.8
E12000008,South East,region,10/04/2023,83,79.9,65.8
E12000008,South East,region,09/04/2023,83,79.9,65.8
E12000008,South East,region,08/04/2023,83,79.9,65.8
E12000008,South East,region,07/04/2023,83,79.9,65.8
E12000008,South East,region,06/04/2023,83,79.9,65.8
E12000008,South East,region,05/04/2023,83,79.9,65.8
E12000008,South East,region,04/04/2023,83,79.9,65.8
E12000008,South East,region,03/04/2023,83,79.9,65.8
E12000008,South East,region,02/04/2023,83,79.9,65.8
E12000008,South East,region,01/04/2023,83,79.9,65.8
E12000008,South East,region,31/03/2023,83,79.9,65.8
E12000008,South East,region,30/03/2023,83,79.9,65.8
E12000008,South East,region,29/03/2023,83,79.9,65.8
E12000008,South East,region,28/03/2023,83,79.9,65.8
E12000008,South East,region,27/03/2023,83,79.9,65.8
E12000008,South East,region,26/03/2023,83,79.9,65.8
E12000008,South East,region,25/03/2023,83,79.9,65.8
E12000008,South East,region,24/03/2023,83,79.9,65.8
E12000008,South East,region,23/03/2023,83,79.9,65.8
E12000008,South East,region,22/03/2023,83,79.9,65.8
E12000008,South East,region,21/03/2023,83,79.9,65.8
E12000008,South East,region,20/03/2023,83,79.9,65.8
E12000008,South East,region,19/03/2023,83,79.9,65.8
E12000008,South East,region,18/03/2023,83,79.9,65.8
E12000008,South East,region,17/03/2023,83,79.9,65.8
E12000008,South East,region,16/03/2023,83,79.9,65.8
E12000008,South East,region,15/03/2023,83,79.9,65.8
E12000008,South East,region,14/03/2023,83,79.9,65.8
E12000008,South East,region,13/03/2023,83,79.9,65.8
E12000008,South East,region,12/03/2023,83,79.9,65.8
E12000008,South East,region,11/03/2023,83,79.9,65.8
E12000008,South East,region,10/03/2023,83,79.9,65.8
E12000008,South East,region,09/03/2023,83,79.9,65.8
E12000008,South East,region,08/03/2023,83,79.9,65.8
E12000008,South East,region,07/03/2023,83,79.9,65.8
E12000008,South East,region,06/03/2023,83,79.9,65.8
E12000008,South East,region,05/03/2023,83,79.9,65.8
E12000008,South East,region,04/03/2023,83,79.9,65.8
E12000008,South East,region,03/03/2023,83,79.9,65.8
E12000008,South East,region,02/03/2023,83,79.9,65.8
E12000008,South East,region,01/03/2023,83,79.9,65.8
E12000008,South East,region,28/02/2023,83,79.9,65.8
E12000008,South East,region,27/02/2023,83,79.9,65.8
E12000008,South East,region,26/02/2023,83,79.9,65.8
E12000008,South East,region,25/02/2023,83,79.9,65.8
E12000008,South East,region,24/02/2023,83,79.9,65.8
E12000008,South East,region,23/02/2023,83,79.9,65.8
E12000008,South East,region,22/02/2023,83,79.9,65.8
E12000008,South East,region,21/02/2023,83,79.9,65.8
E12000008,South East,region,20/02/2023,83,79.9,65.8
E12000008,South East,region,19/02/2023,83,79.9,65.8
E12000008,South East,region,18/02/2023,83,79.9,65.8
E12000008,South East,region,17/02/2023,83,79.9,65.8
E12000008,South East,region,16/02/2023,83,79.9,65.8
E12000008,South East,region,15/02/2023,83,79.9,65.8
E12000008,South East,region,14/02/2023,83,79.9,65.8
E12000008,South East,region,13/02/2023,83,79.9,65.8
E12000008,South East,region,12/02/2023,83,79.9,65.8
E12000008,South East,region,11/02/2023,83,79.9,65.8
E12000008,South East,region,10/02/2023,83,79.8,65.8
E12000008,South East,region,09/02/2023,83,79.8,65.8
E12000008,South East,region,08/02/2023,83,79.8,65.8
E12000008,South East,region,07/02/2023,83,79.8,65.8
E12000008,South East,region,06/02/2023,83,79.8,65.8
E12000008,South East,region,05/02/2023,83,79.8,65.8
E12000008,South East,region,04/02/2023,83,79.8,65.8
E12000008,South East,region,03/02/2023,83,79.8,65.8
E12000008,South East,region,02/02/2023,83,79.8,65.8
E12000008,South East,region,01/02/2023,83,79.8,65.8
E12000008,South East,region,31/01/2023,83,79.8,65.8
E12000008,South East,region,30/01/2023,83,79.8,65.8
E12000008,South East,region,29/01/2023,83,79.8,65.8
E12000008,South East,region,28/01/2023,83,79.8,65.7
E12000008,South East,region,27/01/2023,83,79.8,65.7
E12000008,South East,region,26/01/2023,83,79.8,65.7
E12000008,South East,region,25/01/2023,83,79.8,65.7
E12000008,South East,region,24/01/2023,83,79.8,65.7
E12000008,South East,region,23/01/2023,83,79.8,65.7
E12000008,South East,region,22/01/2023,83,79.8,65.7
E12000008,South East,region,21/01/2023,83,79.8,65.7
E12000008,South East,region,20/01/2023,83,79.8,65.7
E12000008,South East,region,19/01/2023,83,79.8,65.7
E12000008,South East,region,18/01/2023,83,79.8,65.7
E12000008,South East,region,17/01/2023,83,79.8,65.7
E12000008,South East,region,16/01/2023,83,79.8,65.7
E12000008,South East,region,15/01/2023,83,79.8,65.7
E12000008,South East,region,14/01/2023,83,79.8,65.7
E12000008,South East,region,13/01/2023,83,79.8,65.7
E12000008,South East,region,12/01/2023,83,79.8,65.7
E12000008,South East,region,11/01/2023,83,79.8,65.7
E12000008,South East,region,10/01/2023,83,79.8,65.7
E12000008,South East,region,09/01/2023,83,79.8,65.7
E12000008,South East,region,08/01/2023,83,79.8,65.7
E12000008,South East,region,07/01/2023,83,79.8,65.7
E12000008,South East,region,06/01/2023,83,79.8,65.7
E12000008,South East,region,05/01/2023,83,79.8,65.7
E12000008,South East,region,04/01/2023,83,79.8,65.7
E12000008,South East,region,03/01/2023,83,79.8,65.7
E12000008,South East,region,02/01/2023,83,79.8,65.7
E12000008,South East,region,01/01/2023,83,79.8,65.7
E12000008,South East,region,31/12/2022,83,79.8,65.7
E12000008,South East,region,30/12/2022,82.9,79.8,65.7
E12000008,South East,region,29/12/2022,82.9,79.8,65.7
E12000008,South East,region,28/12/2022,82.9,79.8,65.7
E12000008,South East,region,27/12/2022,82.9,79.8,65.7
E12000008,South East,region,26/12/2022,82.9,79.8,65.7
E12000008,South East,region,25/12/2022,82.9,79.8,65.7
E12000008,South East,region,24/12/2022,82.9,79.8,65.7
E12000008,South East,region,23/12/2022,82.9,79.8,65.7
