areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByPublishDate,newVirusTestsByPublishDate
E12000007,London,region,02/01/2022,19951,13,608
E12000007,London,region,01/01/2022,27608,27,1153
E12000007,London,region,31/12/2021,24865,37,429001
E12000007,London,region,30/12/2021,24320,42,1807
E12000007,London,region,29/12/2021,22727,9,395319
E12000007,London,region,28/12/2021,22981,4,788349
E12000007,London,region,27/12/2021,22224,36,139
E12000007,London,region,26/12/2021,22348,0,531
E12000007,London,region,25/12/2021,25378,0,1020
E12000007,London,region,24/12/2021,26342,23,2993
E12000007,London,region,23/12/2021,26307,15,585156
E12000007,London,region,22/12/2021,27799,19,539702
E12000007,London,region,21/12/2021,20491,21,3384
E12000007,London,region,20/12/2021,22750,7,3689
E12000007,London,region,19/12/2021,21594,7,873788
E12000007,London,region,18/12/2021,25551,14,949
E12000007,London,region,17/12/2021,26608,12,2287
E12000007,London,region,16/12/2021,23272,13,723431
E12000007,London,region,15/12/2021,19294,19,3186
E12000007,London,region,14/12/2021,12832,17,446219
E12000007,London,region,13/12/2021,11791,5,657176
E12000007,London,region,12/12/2021,9959,9,185
E12000007,London,region,11/12/2021,8537,14,580
E12000007,London,region,10/12/2021,9988,9,448850
E12000007,London,region,09/12/2021,7761,15,357345
E12000007,London,region,08/12/2021,6988,17,438
E12000007,London,region,07/12/2021,5987,12,1738
E12000007,London,region,06/12/2021,6333,8,551960
E12000007,London,region,05/12/2021,4713,3,121
E12000007,London,region,04/12/2021,6112,15,1186
E12000007,London,region,03/12/2021,6741,13,390237
E12000007,London,region,02/12/2021,6901,8,273
E12000007,London,region,01/12/2021,5668,12,1189
E12000007,London,region,30/11/2021,4653,14,
E12000007,London,region,29/11/2021,5089,3,
E12000007,London,region,28/11/2021,3716,7,
E12000007,London,region,27/11/2021,5079,15,
E12000007,London,region,26/11/2021,5830,12,
E12000007,London,region,25/11/2021,5319,12,
E12000007,London,region,24/11/2021,4457,9,
E12000007,London,region,23/11/2021,4261,8,
E12000007,London,region,22/11/2021,4347,7,
E12000007,London,region,21/11/2021,4536,5,
E12000007,London,region,20/11/2021,4231,2,
E12000007,London,region,19/11/2021,4358,20,
E12000007,London,region,18/11/2021,4924,7,
E12000007,London,region,17/11/2021,2993,14,
E12000007,London,region,16/11/2021,3194,16,
E12000007,London,region,15/11/2021,3343,3,
E12000007,London,region,14/11/2021,3652,10,
E12000007,London,region,13/11/2021,4088,12,
E12000007,London,region,12/11/2021,3590,13,
E12000007,London,region,11/11/2021,4136,13,
E12000007,London,region,10/11/2021,3471,23,
E12000007,London,region,09/11/2021,2845,12,
E12000007,London,region,08/11/2021,2735,1,
E12000007,London,region,07/11/2021,2736,9,
E12000007,London,region,06/11/2021,2950,13,
E12000007,London,region,05/11/2021,2993,18,
E12000007,London,region,04/11/2021,3115,13,
E12000007,London,region,03/11/2021,3720,14,
E12000007,London,region,02/11/2021,2935,13,
E12000007,London,region,01/11/2021,3322,0,
E12000007,London,region,31/10/2021,3014,7,
E12000007,London,region,30/10/2021,3555,16,
E12000007,London,region,29/10/2021,3615,19,
E12000007,London,region,28/10/2021,3473,9,
E12000007,London,region,27/10/2021,3801,17,
E12000007,London,region,26/10/2021,3225,9,
E12000007,London,region,25/10/2021,3118,3,
E12000007,London,region,24/10/2021,3279,7,
E12000007,London,region,23/10/2021,4435,10,
E12000007,London,region,22/10/2021,3928,15,
E12000007,London,region,21/10/2021,4342,4,
E12000007,London,region,20/10/2021,3648,15,
E12000007,London,region,19/10/2021,3317,13,
E12000007,London,region,18/10/2021,3806,1,
E12000007,London,region,17/10/2021,3448,5,
E12000007,London,region,16/10/2021,3485,10,
E12000007,London,region,15/10/2021,3301,7,
E12000007,London,region,14/10/2021,2947,11,
E12000007,London,region,13/10/2021,3271,10,
E12000007,London,region,12/10/2021,2748,17,
E12000007,London,region,11/10/2021,3050,4,
E12000007,London,region,10/10/2021,2855,1,
E12000007,London,region,09/10/2021,2589,11,
E12000007,London,region,08/10/2021,2942,10,
E12000007,London,region,07/10/2021,3077,12,
E12000007,London,region,06/10/2021,2890,20,
E12000007,London,region,05/10/2021,3135,22,
E12000007,London,region,04/10/2021,2665,1,
E12000007,London,region,03/10/2021,2274,4,
E12000007,London,region,02/10/2021,2344,7,
E12000007,London,region,01/10/2021,2195,13,
E12000007,London,region,30/09/2021,2439,16,
E12000007,London,region,29/09/2021,3072,22,
E12000007,London,region,28/09/2021,2831,11,
E12000007,London,region,27/09/2021,2960,6,
E12000007,London,region,26/09/2021,2260,3,
E12000007,London,region,25/09/2021,3074,15,
E12000007,London,region,24/09/2021,2783,10,
E12000007,London,region,23/09/2021,2494,19,
E12000007,London,region,22/09/2021,2593,13,
E12000007,London,region,21/09/2021,2450,9,
E12000007,London,region,20/09/2021,2647,2,
E12000007,London,region,19/09/2021,2402,3,
E12000007,London,region,18/09/2021,2179,15,
E12000007,London,region,17/09/2021,2597,9,
E12000007,London,region,16/09/2021,2620,14,
E12000007,London,region,15/09/2021,2588,13,
E12000007,London,region,14/09/2021,2073,12,
E12000007,London,region,13/09/2021,2673,4,
E12000007,London,region,12/09/2021,2239,2,
E12000007,London,region,11/09/2021,2857,18,
E12000007,London,region,10/09/2021,3025,12,
E12000007,London,region,09/09/2021,3439,11,
E12000007,London,region,08/09/2021,3536,12,
E12000007,London,region,07/09/2021,2972,22,
E12000007,London,region,06/09/2021,2853,3,
E12000007,London,region,05/09/2021,3641,13,
E12000007,London,region,04/09/2021,3593,7,
E12000007,London,region,03/09/2021,3530,16,
E12000007,London,region,02/09/2021,3377,17,
E12000007,London,region,01/09/2021,2834,15,
E12000007,London,region,31/08/2021,2409,6,
E12000007,London,region,30/08/2021,2751,5,
E12000007,London,region,29/08/2021,2517,2,
E12000007,London,region,28/08/2021,3272,15,
E12000007,London,region,27/08/2021,3355,11,
E12000007,London,region,26/08/2021,3472,13,
E12000007,London,region,25/08/2021,3544,24,
E12000007,London,region,24/08/2021,2782,17,
E12000007,London,region,23/08/2021,2754,3,
E12000007,London,region,22/08/2021,2977,8,
E12000007,London,region,21/08/2021,3424,19,
E12000007,London,region,20/08/2021,4093,9,
E12000007,London,region,19/08/2021,3272,13,
E12000007,London,region,18/08/2021,3489,14,
E12000007,London,region,17/08/2021,3032,27,
E12000007,London,region,16/08/2021,3166,1,
E12000007,London,region,15/08/2021,3157,4,
E12000007,London,region,14/08/2021,3870,6,
E12000007,London,region,13/08/2021,4249,10,
E12000007,London,region,12/08/2021,4005,6,
E12000007,London,region,11/08/2021,3736,15,
E12000007,London,region,10/08/2021,2844,16,
E12000007,London,region,09/08/2021,2985,3,
E12000007,London,region,08/08/2021,3662,7,
E12000007,London,region,07/08/2021,3898,15,
E12000007,London,region,06/08/2021,4409,8,
E12000007,London,region,05/08/2021,3768,11,
E12000007,London,region,04/08/2021,3876,17,
E12000007,London,region,03/08/2021,2978,7,
E12000007,London,region,02/08/2021,2719,6,
E12000007,London,region,01/08/2021,3121,6,
E12000007,London,region,31/07/2021,3686,3,
E12000007,London,region,30/07/2021,3753,5,
E12000007,London,region,29/07/2021,4333,9,
E12000007,London,region,28/07/2021,3340,6,
E12000007,London,region,27/07/2021,3227,11,
E12000007,London,region,26/07/2021,3056,2,
E12000007,London,region,25/07/2021,3926,2,
E12000007,London,region,24/07/2021,4557,6,
E12000007,London,region,23/07/2021,5187,5,
E12000007,London,region,22/07/2021,4463,13,
E12000007,London,region,21/07/2021,5763,2,
E12000007,London,region,20/07/2021,7086,7,
E12000007,London,region,19/07/2021,3940,1,
E12000007,London,region,18/07/2021,5451,1,
E12000007,London,region,17/07/2021,6592,2,
E12000007,London,region,16/07/2021,6296,3,
E12000007,London,region,15/07/2021,5743,5,
E12000007,London,region,14/07/2021,4751,3,
E12000007,London,region,13/07/2021,4126,3,
E12000007,London,region,12/07/2021,4201,0,
E12000007,London,region,11/07/2021,3669,3,
E12000007,London,region,10/07/2021,4131,3,
E12000007,London,region,09/07/2021,3046,2,
E12000007,London,region,08/07/2021,3234,1,
E12000007,London,region,07/07/2021,3314,2,
E12000007,London,region,06/07/2021,3633,2,
E12000007,London,region,05/07/2021,3343,2,
E12000007,London,region,04/07/2021,2218,3,
E12000007,London,region,03/07/2021,2531,2,
E12000007,London,region,02/07/2021,2651,1,
E12000007,London,region,01/07/2021,2705,5,
E12000007,London,region,30/06/2021,2598,2,
E12000007,London,region,29/06/2021,2069,1,
E12000007,London,region,28/06/2021,2306,3,
E12000007,London,region,27/06/2021,1493,2,
E12000007,London,region,26/06/2021,1993,0,
E12000007,London,region,25/06/2021,1699,3,
E12000007,London,region,24/06/2021,1731,0,
E12000007,London,region,23/06/2021,1609,3,
E12000007,London,region,22/06/2021,1066,3,
E12000007,London,region,21/06/2021,1023,2,
E12000007,London,region,20/06/2021,886,1,
E12000007,London,region,19/06/2021,1172,1,
E12000007,London,region,18/06/2021,1200,4,
E12000007,London,region,17/06/2021,1225,0,
E12000007,London,region,16/06/2021,1168,71,
E12000007,London,region,15/06/2021,813,3,
E12000007,London,region,14/06/2021,778,3,
E12000007,London,region,13/06/2021,932,1,
E12000007,London,region,12/06/2021,962,0,
E12000007,London,region,11/06/2021,948,3,
E12000007,London,region,10/06/2021,1058,3,
E12000007,London,region,09/06/2021,994,3,
E12000007,London,region,08/06/2021,773,2,
E12000007,London,region,07/06/2021,601,0,
E12000007,London,region,06/06/2021,635,0,
E12000007,London,region,05/06/2021,702,2,
E12000007,London,region,04/06/2021,820,0,
E12000007,London,region,03/06/2021,669,4,
E12000007,London,region,02/06/2021,573,0,
E12000007,London,region,01/06/2021,384,0,
E12000007,London,region,31/05/2021,381,0,
E12000007,London,region,30/05/2021,355,0,
E12000007,London,region,29/05/2021,485,3,
E12000007,London,region,28/05/2021,495,2,
E12000007,London,region,27/05/2021,403,1,
E12000007,London,region,26/05/2021,323,1,
E12000007,London,region,25/05/2021,295,4,
E12000007,London,region,24/05/2021,310,0,
E12000007,London,region,23/05/2021,233,0,
E12000007,London,region,22/05/2021,309,3,
E12000007,London,region,21/05/2021,355,2,
E12000007,London,region,20/05/2021,306,0,
E12000007,London,region,19/05/2021,262,3,
E12000007,London,region,18/05/2021,0,0,
E12000007,London,region,17/05/2021,212,3,
E12000007,London,region,16/05/2021,217,0,
E12000007,London,region,15/05/2021,252,2,
E12000007,London,region,14/05/2021,287,2,
E12000007,London,region,13/05/2021,299,0,
E12000007,London,region,12/05/2021,277,0,
E12000007,London,region,11/05/2021,352,2,
E12000007,London,region,10/05/2021,273,0,
E12000007,London,region,09/05/2021,238,2,
E12000007,London,region,08/05/2021,253,0,
E12000007,London,region,07/05/2021,333,6,
E12000007,London,region,06/05/2021,252,1,
E12000007,London,region,05/05/2021,278,4,
E12000007,London,region,04/05/2021,216,0,
E12000007,London,region,03/05/2021,193,3,
E12000007,London,region,02/05/2021,216,0,
E12000007,London,region,01/05/2021,201,0,
E12000007,London,region,30/04/2021,310,3,
E12000007,London,region,29/04/2021,307,4,
E12000007,London,region,28/04/2021,257,0,
E12000007,London,region,27/04/2021,401,6,
E12000007,London,region,26/04/2021,263,0,
E12000007,London,region,25/04/2021,187,1,
E12000007,London,region,24/04/2021,251,0,
E12000007,London,region,23/04/2021,391,5,
E12000007,London,region,22/04/2021,376,0,
E12000007,London,region,21/04/2021,296,3,
E12000007,London,region,20/04/2021,406,0,
E12000007,London,region,19/04/2021,378,5,
E12000007,London,region,18/04/2021,205,0,
E12000007,London,region,17/04/2021,357,9,
E12000007,London,region,16/04/2021,380,1,
E12000007,London,region,15/04/2021,315,5,
E12000007,London,region,14/04/2021,341,3,
E12000007,London,region,13/04/2021,274,0,
E12000007,London,region,12/04/2021,422,4,
E12000007,London,region,11/04/2021,171,0,
E12000007,London,region,10/04/2021,247,7,
E12000007,London,region,09/04/2021,0,0,
E12000007,London,region,08/04/2021,291,6,
E12000007,London,region,07/04/2021,317,0,
E12000007,London,region,06/04/2021,194,1,
E12000007,London,region,05/04/2021,208,4,
E12000007,London,region,04/04/2021,237,0,
E12000007,London,region,03/04/2021,350,0,
E12000007,London,region,02/04/2021,286,7,
E12000007,London,region,01/04/2021,393,5,
E12000007,London,region,31/03/2021,402,4,
E12000007,London,region,30/03/2021,468,6,
E12000007,London,region,29/03/2021,386,2,
E12000007,London,region,28/03/2021,402,0,
E12000007,London,region,27/03/2021,383,6,
E12000007,London,region,26/03/2021,501,7,
E12000007,London,region,25/03/2021,604,6,
E12000007,London,region,24/03/2021,508,7,
E12000007,London,region,23/03/2021,495,8,
E12000007,London,region,22/03/2021,480,2,
E12000007,London,region,21/03/2021,372,1,
E12000007,London,region,20/03/2021,470,9,
E12000007,London,region,19/03/2021,405,5,
E12000007,London,region,18/03/2021,535,4,
E12000007,London,region,17/03/2021,542,7,
E12000007,London,region,16/03/2021,451,1,
E12000007,London,region,15/03/2021,389,8,
E12000007,London,region,14/03/2021,384,4,
E12000007,London,region,13/03/2021,516,9,
E12000007,London,region,12/03/2021,565,14,
E12000007,London,region,11/03/2021,689,17,
E12000007,London,region,10/03/2021,461,12,
E12000007,London,region,09/03/2021,631,13,
E12000007,London,region,08/03/2021,400,10,
E12000007,London,region,07/03/2021,436,8,
E12000007,London,region,06/03/2021,663,14,
E12000007,London,region,05/03/2021,542,28,
E12000007,London,region,04/03/2021,623,19,
E12000007,London,region,03/03/2021,504,26,
E12000007,London,region,02/03/2021,629,19,
E12000007,London,region,01/03/2021,522,7,
E12000007,London,region,28/02/2021,478,23,
E12000007,London,region,27/02/2021,678,0,
E12000007,London,region,26/02/2021,784,39,
E12000007,London,region,25/02/2021,919,23,
E12000007,London,region,24/02/2021,952,46,
E12000007,London,region,23/02/2021,923,51,
E12000007,London,region,22/02/2021,848,24,
E12000007,London,region,21/02/2021,903,20,
E12000007,London,region,20/02/2021,1075,38,
E12000007,London,region,19/02/2021,1328,43,
E12000007,London,region,18/02/2021,1391,41,
E12000007,London,region,17/02/2021,1054,76,
E12000007,London,region,16/02/2021,1084,55,
E12000007,London,region,15/02/2021,1064,16,
E12000007,London,region,14/02/2021,893,24,
E12000007,London,region,13/02/2021,1496,58,
E12000007,London,region,12/02/2021,1807,84,
E12000007,London,region,11/02/2021,1588,75,
E12000007,London,region,10/02/2021,1579,102,
E12000007,London,region,09/02/2021,1567,128,
E12000007,London,region,08/02/2021,1770,47,
E12000007,London,region,07/02/2021,2088,44,
E12000007,London,region,06/02/2021,2351,92,
E12000007,London,region,05/02/2021,2671,125,
E12000007,London,region,04/02/2021,3268,110,
E12000007,London,region,03/02/2021,2973,148,
E12000007,London,region,02/02/2021,2765,138,
E12000007,London,region,01/02/2021,2851,58,
E12000007,London,region,31/01/2021,3002,58,
E12000007,London,region,30/01/2021,3541,148,
E12000007,London,region,29/01/2021,5258,154,
E12000007,London,region,28/01/2021,4367,150,
E12000007,London,region,27/01/2021,4076,228,
E12000007,London,region,26/01/2021,3816,193,
E12000007,London,region,25/01/2021,3836,106,
E12000007,London,region,24/01/2021,5720,101,
E12000007,London,region,23/01/2021,6291,201,
E12000007,London,region,22/01/2021,7933,194,
E12000007,London,region,21/01/2021,7735,201,
E12000007,London,region,20/01/2021,6190,272,
E12000007,London,region,19/01/2021,6237,200,
E12000007,London,region,18/01/2021,7051,129,
E12000007,London,region,17/01/2021,9995,123,
E12000007,London,region,16/01/2021,8838,211,
E12000007,London,region,15/01/2021,10977,196,
E12000007,London,region,14/01/2021,9804,197,
E12000007,London,region,13/01/2021,10020,231,
E12000007,London,region,12/01/2021,8559,184,
E12000007,London,region,11/01/2021,10110,123,
E12000007,London,region,10/01/2021,13674,126,
E12000007,London,region,09/01/2021,15299,171,
E12000007,London,region,08/01/2021,17111,212,
E12000007,London,region,07/01/2021,10150,207,
E12000007,London,region,06/01/2021,14892,193,
E12000007,London,region,05/01/2021,14700,132,
E12000007,London,region,04/01/2021,11370,82,
E12000007,London,region,03/01/2021,14212,81,
E12000007,London,region,02/01/2021,13178,70,
E12000007,London,region,01/01/2021,15089,131,
E12000007,London,region,31/12/2020,12404,122,
E12000007,London,region,30/12/2020,12830,104,
E12000007,London,region,29/12/2020,14875,57,
E12000007,London,region,28/12/2020,12341,49,
E12000007,London,region,27/12/2020,9719,45,
E12000007,London,region,26/12/2020,8516,42,
E12000007,London,region,25/12/2020,9790,63,
E12000007,London,region,24/12/2020,10713,62,
E12000007,London,region,23/12/2020,9873,82,
E12000007,London,region,22/12/2020,10201,48,
E12000007,London,region,21/12/2020,9458,26,
E12000007,London,region,20/12/2020,11577,28,
E12000007,London,region,19/12/2020,6931,42,
E12000007,London,region,18/12/2020,7378,42,
E12000007,London,region,17/12/2020,5762,62,
E12000007,London,region,16/12/2020,6777,45,
E12000007,London,region,15/12/2020,4238,33,
E12000007,London,region,14/12/2020,5322,24,
E12000007,London,region,13/12/2020,4166,10,
E12000007,London,region,12/12/2020,4283,28,
E12000007,London,region,11/12/2020,4755,34,
E12000007,London,region,10/12/2020,4144,40,
E12000007,London,region,09/12/2020,2550,35,
E12000007,London,region,08/12/2020,2203,32,
E12000007,London,region,07/12/2020,2460,18,
E12000007,London,region,06/12/2020,3198,17,
E12000007,London,region,05/12/2020,2376,27,
E12000007,London,region,04/12/2020,2823,32,
E12000007,London,region,03/12/2020,2081,33,
E12000007,London,region,02/12/2020,2614,42,
E12000007,London,region,01/12/2020,1964,35,
E12000007,London,region,30/11/2020,2069,19,
E12000007,London,region,29/11/2020,1639,11,
E12000007,London,region,28/11/2020,2260,30,
E12000007,London,region,27/11/2020,1800,38,
E12000007,London,region,26/11/2020,2085,27,
E12000007,London,region,25/11/2020,2503,42,
E12000007,London,region,24/11/2020,1409,22,
E12000007,London,region,23/11/2020,2075,15,
E12000007,London,region,22/11/2020,2979,26,
E12000007,London,region,21/11/2020,2547,0,
E12000007,London,region,20/11/2020,1908,35,
E12000007,London,region,19/11/2020,2540,30,
E12000007,London,region,18/11/2020,2023,8,
E12000007,London,region,17/11/2020,2102,49,
E12000007,London,region,16/11/2020,674,8,
E12000007,London,region,15/11/2020,2643,9,
E12000007,London,region,14/11/2020,2588,19,
E12000007,London,region,13/11/2020,2917,14,
E12000007,London,region,12/11/2020,3929,27,
E12000007,London,region,11/11/2020,2053,33,
E12000007,London,region,10/11/2020,1501,21,
E12000007,London,region,09/11/2020,2088,10,
E12000007,London,region,08/11/2020,1804,8,
E12000007,London,region,07/11/2020,2352,18,
E12000007,London,region,06/11/2020,1948,13,
E12000007,London,region,05/11/2020,2083,11,
E12000007,London,region,04/11/2020,2307,26,
E12000007,London,region,03/11/2020,1575,16,
E12000007,London,region,02/11/2020,1739,11,
E12000007,London,region,01/11/2020,2056,3,
E12000007,London,region,31/10/2020,1568,14,
E12000007,London,region,30/10/2020,2431,17,
E12000007,London,region,29/10/2020,1933,19,
E12000007,London,region,28/10/2020,2477,17,
E12000007,London,region,27/10/2020,1999,16,
E12000007,London,region,26/10/2020,1807,7,
E12000007,London,region,25/10/2020,1791,7,
E12000007,London,region,24/10/2020,2221,4,
E12000007,London,region,23/10/2020,1718,16,
E12000007,London,region,22/10/2020,1646,8,
E12000007,London,region,21/10/2020,2862,6,
E12000007,London,region,20/10/2020,1480,8,
E12000007,London,region,19/10/2020,1945,3,
E12000007,London,region,18/10/2020,1646,3,
E12000007,London,region,17/10/2020,1166,11,
E12000007,London,region,16/10/2020,1394,4,
E12000007,London,region,15/10/2020,1843,3,
E12000007,London,region,14/10/2020,1722,12,
E12000007,London,region,13/10/2020,1441,4,
E12000007,London,region,12/10/2020,801,3,
E12000007,London,region,11/10/2020,637,5,
E12000007,London,region,10/10/2020,1174,6,
E12000007,London,region,09/10/2020,1457,7,
E12000007,London,region,08/10/2020,1252,7,
E12000007,London,region,07/10/2020,1310,6,
E12000007,London,region,06/10/2020,916,2,
E12000007,London,region,05/10/2020,989,2,
E12000007,London,region,04/10/2020,1965,1,
E12000007,London,region,03/10/2020,1070,3,
E12000007,London,region,02/10/2020,497,7,
E12000007,London,region,01/10/2020,551,6,
E12000007,London,region,30/09/2020,388,7,
E12000007,London,region,29/09/2020,504,3,
E12000007,London,region,28/09/2020,397,2,
E12000007,London,region,27/09/2020,587,1,
E12000007,London,region,26/09/2020,361,2,
E12000007,London,region,25/09/2020,584,4,
E12000007,London,region,24/09/2020,620,6,
E12000007,London,region,23/09/2020,531,4,
E12000007,London,region,22/09/2020,354,2,
E12000007,London,region,21/09/2020,282,1,
E12000007,London,region,20/09/2020,241,1,
E12000007,London,region,19/09/2020,320,6,
E12000007,London,region,18/09/2020,377,2,
E12000007,London,region,17/09/2020,247,0,
E12000007,London,region,16/09/2020,243,2,
E12000007,London,region,15/09/2020,278,0,
E12000007,London,region,14/09/2020,218,0,
E12000007,London,region,13/09/2020,311,0,
E12000007,London,region,12/09/2020,393,1,
E12000007,London,region,11/09/2020,416,0,
E12000007,London,region,10/09/2020,304,1,
E12000007,London,region,09/09/2020,315,2,
E12000007,London,region,08/09/2020,327,1,
E12000007,London,region,07/09/2020,274,0,
E12000007,London,region,06/09/2020,308,1,
E12000007,London,region,05/09/2020,232,1,
E12000007,London,region,04/09/2020,296,0,
E12000007,London,region,03/09/2020,216,0,
E12000007,London,region,02/09/2020,190,0,
E12000007,London,region,01/09/2020,188,0,
E12000007,London,region,31/08/2020,160,0,
E12000007,London,region,30/08/2020,197,0,
E12000007,London,region,29/08/2020,143,0,
E12000007,London,region,28/08/2020,166,0,
E12000007,London,region,27/08/2020,210,1,
E12000007,London,region,26/08/2020,155,1,
E12000007,London,region,25/08/2020,206,2,
E12000007,London,region,24/08/2020,133,0,
E12000007,London,region,23/08/2020,155,1,
E12000007,London,region,22/08/2020,183,4,
E12000007,London,region,21/08/2020,101,0,
E12000007,London,region,20/08/2020,172,0,
E12000007,London,region,19/08/2020,105,0,
E12000007,London,region,18/08/2020,145,2,
E12000007,London,region,17/08/2020,95,1,
E12000007,London,region,16/08/2020,136,,
E12000007,London,region,15/08/2020,119,,
E12000007,London,region,14/08/2020,300,,
E12000007,London,region,13/08/2020,0,,
E12000007,London,region,12/08/2020,93,,
E12000007,London,region,11/08/2020,90,,
E12000007,London,region,10/08/2020,65,,
E12000007,London,region,09/08/2020,117,,
E12000007,London,region,08/08/2020,112,,
E12000007,London,region,07/08/2020,90,,
E12000007,London,region,06/08/2020,105,,
E12000007,London,region,05/08/2020,74,,
E12000007,London,region,04/08/2020,86,,
E12000007,London,region,03/08/2020,97,,
E12000007,London,region,02/08/2020,70,,
E12000007,London,region,01/08/2020,103,,
E12000007,London,region,31/07/2020,91,,
E12000007,London,region,30/07/2020,114,,
E12000007,London,region,29/07/2020,66,,
E12000007,London,region,28/07/2020,61,,
E12000007,London,region,27/07/2020,87,,
E12000007,London,region,26/07/2020,87,,
E12000007,London,region,25/07/2020,66,,
E12000007,London,region,24/07/2020,73,,
E12000007,London,region,23/07/2020,96,,
E12000007,London,region,22/07/2020,47,,
E12000007,London,region,21/07/2020,44,,
E12000007,London,region,20/07/2020,47,,
E12000007,London,region,19/07/2020,51,,
E12000007,London,region,18/07/2020,109,,
E12000007,London,region,17/07/2020,56,,
E12000007,London,region,16/07/2020,68,,
E12000007,London,region,15/07/2020,50,,
E12000007,London,region,14/07/2020,42,,
E12000007,London,region,13/07/2020,29,,
E12000007,London,region,12/07/2020,45,,
E12000007,London,region,11/07/2020,91,,
E12000007,London,region,10/07/2020,31,,
E12000007,London,region,09/07/2020,68,,
E12000007,London,region,08/07/2020,44,,
E12000007,London,region,07/07/2020,37,,
E12000007,London,region,06/07/2020,23,,
E12000007,London,region,05/07/2020,37,,
E12000007,London,region,04/07/2020,38,,
E12000007,London,region,03/07/2020,9,,
E12000007,London,region,02/07/2020,34,,
E12000007,London,region,01/07/2020,6025,,
E12000007,London,region,30/06/2020,19,,
E12000007,London,region,29/06/2020,9,,
E12000007,London,region,28/06/2020,14,,
E12000007,London,region,27/06/2020,46,,
E12000007,London,region,26/06/2020,52,,
E12000007,London,region,25/06/2020,47,,
E12000007,London,region,24/06/2020,10,,
E12000007,London,region,23/06/2020,18,,
E12000007,London,region,22/06/2020,21,,
E12000007,London,region,21/06/2020,18,,
E12000007,London,region,20/06/2020,29,,
E12000007,London,region,19/06/2020,16,,
E12000007,London,region,18/06/2020,17,,
E12000007,London,region,17/06/2020,9,,
E12000007,London,region,16/06/2020,15,,
E12000007,London,region,15/06/2020,8,,
E12000007,London,region,14/06/2020,25,,
E12000007,London,region,13/06/2020,36,,
E12000007,London,region,12/06/2020,21,,
E12000007,London,region,11/06/2020,31,,
E12000007,London,region,10/06/2020,15,,
E12000007,London,region,09/06/2020,55,,
E12000007,London,region,08/06/2020,0,,
E12000007,London,region,07/06/2020,15,,
E12000007,London,region,06/06/2020,25,,
E12000007,London,region,05/06/2020,36,,
E12000007,London,region,04/06/2020,21,,
E12000007,London,region,03/06/2020,21,,
E12000007,London,region,02/06/2020,32,,
E12000007,London,region,01/06/2020,21,,
E12000007,London,region,31/05/2020,30,,
E12000007,London,region,30/05/2020,25,,
E12000007,London,region,29/05/2020,30,,
E12000007,London,region,28/05/2020,16,,
E12000007,London,region,27/05/2020,27,,
E12000007,London,region,26/05/2020,22,,
E12000007,London,region,25/05/2020,38,,
E12000007,London,region,24/05/2020,38,,
E12000007,London,region,23/05/2020,59,,
E12000007,London,region,22/05/2020,55,,
E12000007,London,region,21/05/2020,49,,
E12000007,London,region,20/05/2020,50,,
E12000007,London,region,19/05/2020,42,,
E12000007,London,region,18/05/2020,47,,
E12000007,London,region,17/05/2020,81,,
E12000007,London,region,16/05/2020,166,,
E12000007,London,region,15/05/2020,80,,
E12000007,London,region,14/05/2020,89,,
E12000007,London,region,13/05/2020,44,,
E12000007,London,region,12/05/2020,89,,
E12000007,London,region,11/05/2020,62,,
E12000007,London,region,10/05/2020,95,,
E12000007,London,region,09/05/2020,111,,
E12000007,London,region,08/05/2020,124,,
E12000007,London,region,07/05/2020,142,,
E12000007,London,region,06/05/2020,117,,
E12000007,London,region,05/05/2020,252,,
E12000007,London,region,04/05/2020,160,,
E12000007,London,region,03/05/2020,128,,
E12000007,London,region,02/05/2020,223,,
E12000007,London,region,01/05/2020,180,,
E12000007,London,region,30/04/2020,207,,
E12000007,London,region,29/04/2020,111,,
E12000007,London,region,28/04/2020,146,,
E12000007,London,region,27/04/2020,225,,
E12000007,London,region,26/04/2020,267,,
E12000007,London,region,25/04/2020,278,,
E12000007,London,region,24/04/2020,296,,
E12000007,London,region,23/04/2020,415,,
E12000007,London,region,22/04/2020,280,,
E12000007,London,region,21/04/2020,418,,
E12000007,London,region,20/04/2020,297,,
E12000007,London,region,19/04/2020,453,,
E12000007,London,region,18/04/2020,689,,
E12000007,London,region,17/04/2020,704,,
E12000008,South East,region,18/05/2023,1319,61,
E12000008,South East,region,17/05/2023,0,0,1761
E12000008,South East,region,16/05/2023,0,0,2153
E12000008,South East,region,15/05/2023,0,0,1677
E12000008,South East,region,14/05/2023,0,0,1501
E12000008,South East,region,13/05/2023,0,0,1777
E12000008,South East,region,12/05/2023,0,0,1734
E12000008,South East,region,11/05/2023,1697,60,2581
E12000008,South East,region,10/05/2023,0,0,2541
E12000008,South East,region,09/05/2023,0,0,1921
E12000008,South East,region,08/05/2023,0,0,1634
E12000008,South East,region,07/05/2023,0,0,1223
E12000008,South East,region,06/05/2023,0,0,1582
E12000008,South East,region,05/05/2023,0,0,1923
E12000008,South East,region,04/05/2023,1982,93,2006
E12000008,South East,region,03/05/2023,0,0,4520
E12000008,South East,region,02/05/2023,0,0,1972
E12000008,South East,region,01/05/2023,0,0,2023
E12000008,South East,region,30/04/2023,0,0,1587
E12000008,South East,region,29/04/2023,0,0,1735
E12000008,South East,region,28/04/2023,0,0,2106
