areaCode,areaName,areaType,date,newCasesByPublishDate
E12000007,London,region,03/09/2022,0
E12000007,London,region,02/09/2022,0
E12000007,London,region,01/09/2022,0
E12000007,London,region,31/08/2022,2931
E12000007,London,region,30/08/2022,0
E12000007,London,region,29/08/2022,0
E12000007,London,region,28/08/2022,0
E12000007,London,region,27/08/2022,0
E12000007,London,region,26/08/2022,0
E12000007,London,region,25/08/2022,0
E12000007,London,region,24/08/2022,3360
E12000007,London,region,23/08/2022,0
E12000007,London,region,22/08/2022,0
E12000007,London,region,21/08/2022,0
E12000007,London,region,20/08/2022,0
E12000007,London,region,19/08/2022,0
E12000007,London,region,18/08/2022,0
E12000007,London,region,17/08/2022,4343
E12000007,London,region,16/08/2022,0
E12000007,London,region,15/08/2022,0
E12000007,London,region,14/08/2022,0
E12000007,London,region,13/08/2022,0
E12000007,London,region,12/08/2022,0
E12000007,London,region,11/08/2022,0
E12000007,London,region,10/08/2022,5588
E12000007,London,region,09/08/2022,0
E12000007,London,region,08/08/2022,0
E12000007,London,region,07/08/2022,0
E12000007,London,region,06/08/2022,0
E12000007,London,region,05/08/2022,0
E12000007,London,region,04/08/2022,0
E12000007,London,region,03/08/2022,7428
E12000007,London,region,02/08/2022,0
E12000007,London,region,01/08/2022,0
E12000007,London,region,31/07/2022,0
E12000007,London,region,30/07/2022,0
E12000007,London,region,29/07/2022,0
E12000007,London,region,28/07/2022,0
E12000007,London,region,27/07/2022,10695
E12000007,London,region,26/07/2022,0
E12000007,London,region,25/07/2022,0
E12000007,London,region,24/07/2022,0
E12000007,London,region,23/07/2022,0
E12000007,London,region,22/07/2022,0
E12000007,London,region,21/07/2022,0
E12000007,London,region,20/07/2022,17008
E12000007,London,region,19/07/2022,0
E12000007,London,region,18/07/2022,0
E12000007,London,region,17/07/2022,0
E12000007,London,region,16/07/2022,0
E12000007,London,region,15/07/2022,0
E12000007,London,region,14/07/2022,0
E12000007,London,region,13/07/2022,24513
E12000007,London,region,12/07/2022,0
E12000007,London,region,11/07/2022,0
E12000007,London,region,10/07/2022,0
E12000007,London,region,09/07/2022,0
E12000007,London,region,08/07/2022,0
E12000007,London,region,07/07/2022,0
E12000007,London,region,06/07/2022,17150
E12000007,London,region,05/07/2022,0
E12000007,London,region,04/07/2022,0
E12000007,London,region,03/07/2022,0
E12000007,London,region,02/07/2022,0
E12000007,London,region,01/07/2022,3169
E12000007,London,region,30/06/2022,3106
E12000007,London,region,29/06/2022,3091
E12000007,London,region,28/06/2022,3046
E12000007,London,region,27/06/2022,6733
E12000007,London,region,26/06/2022,0
E12000007,London,region,25/06/2022,0
E12000007,London,region,24/06/2022,2417
E12000007,London,region,23/06/2022,2567
E12000007,London,region,22/06/2022,2470
E12000007,London,region,21/06/2022,2421
E12000007,London,region,20/06/2022,5526
E12000007,London,region,19/06/2022,0
E12000007,London,region,18/06/2022,0
E12000007,London,region,17/06/2022,1872
E12000007,London,region,16/06/2022,1911
E12000007,London,region,15/06/2022,2115
E12000007,London,region,14/06/2022,1871
E12000007,London,region,13/06/2022,4766
E12000007,London,region,12/06/2022,0
E12000007,London,region,11/06/2022,0
E12000007,London,region,10/06/2022,1571
E12000007,London,region,09/06/2022,1676
E12000007,London,region,08/06/2022,1514
E12000007,London,region,07/06/2022,1718
E12000007,London,region,06/06/2022,4570
E12000007,London,region,05/06/2022,0
E12000007,London,region,04/06/2022,0
E12000007,London,region,03/06/2022,0
E12000007,London,region,02/06/2022,0
E12000007,London,region,01/06/2022,886
E12000007,London,region,31/05/2022,895
E12000007,London,region,30/05/2022,2222
E12000007,London,region,29/05/2022,0
E12000007,London,region,28/05/2022,0
E12000007,London,region,27/05/2022,725
E12000007,London,region,26/05/2022,834
E12000007,London,region,25/05/2022,886
E12000007,London,region,24/05/2022,1010
E12000007,London,region,23/05/2022,2156
E12000007,London,region,22/05/2022,0
E12000007,London,region,21/05/2022,0
E12000007,London,region,20/05/2022,883
E12000007,London,region,19/05/2022,1007
E12000007,London,region,18/05/2022,1141
E12000007,London,region,17/05/2022,1168
E12000007,London,region,16/05/2022,2516
E12000007,London,region,15/05/2022,0
E12000007,London,region,14/05/2022,0
E12000007,London,region,13/05/2022,907
E12000007,London,region,12/05/2022,1133
E12000007,London,region,11/05/2022,1198
E12000007,London,region,10/05/2022,1235
E12000007,London,region,09/05/2022,2998
E12000007,London,region,08/05/2022,0
E12000007,London,region,07/05/2022,0
E12000007,London,region,06/05/2022,1428
E12000007,London,region,05/05/2022,1406
E12000007,London,region,04/05/2022,1881
E12000007,London,region,03/05/2022,3772
E12000007,London,region,02/05/2022,0
E12000007,London,region,01/05/2022,0
E12000007,London,region,30/04/2022,0
E12000007,London,region,29/04/2022,1278
E12000007,London,region,28/04/2022,1484
E12000007,London,region,27/04/2022,3031
E12000007,London,region,26/04/2022,0
E12000007,London,region,25/04/2022,4235
E12000007,London,region,24/04/2022,0
E12000007,London,region,23/04/2022,0
E12000007,London,region,22/04/2022,1948
E12000007,London,region,21/04/2022,2209
E12000007,London,region,20/04/2022,2454
E12000007,London,region,19/04/2022,10419
E12000007,London,region,18/04/2022,0
E12000007,London,region,17/04/2022,0
E12000007,London,region,16/04/2022,0
E12000007,London,region,15/04/2022,0
E12000007,London,region,14/04/2022,2968
E12000007,London,region,13/04/2022,3176
E12000007,London,region,12/04/2022,3503
E12000007,London,region,11/04/2022,8754
E12000007,London,region,10/04/2022,0
E12000007,London,region,09/04/2022,0
E12000007,London,region,08/04/2022,3846
E12000007,London,region,07/04/2022,4325
E12000007,London,region,06/04/2022,5099
E12000007,London,region,05/04/2022,4638
E12000007,London,region,04/04/2022,15393
E12000007,London,region,03/04/2022,0
E12000007,London,region,02/04/2022,0
E12000007,London,region,01/04/2022,7514
E12000007,London,region,31/03/2022,7254
E12000007,London,region,30/03/2022,9905
E12000007,London,region,29/03/2022,7276
E12000007,London,region,28/03/2022,23771
E12000007,London,region,27/03/2022,0
E12000007,London,region,26/03/2022,0
E12000007,London,region,25/03/2022,7117
E12000007,London,region,24/03/2022,9722
E12000007,London,region,23/03/2022,10338
E12000007,London,region,22/03/2022,8420
E12000007,London,region,21/03/2022,23364
E12000007,London,region,20/03/2022,0
E12000007,London,region,19/03/2022,0
E12000007,London,region,18/03/2022,8430
E12000007,London,region,17/03/2022,9490
E12000007,London,region,16/03/2022,9644
E12000007,London,region,15/03/2022,7660
E12000007,London,region,14/03/2022,21163
E12000007,London,region,13/03/2022,0
E12000007,London,region,12/03/2022,0
E12000007,London,region,11/03/2022,7412
E12000007,London,region,10/03/2022,7479
E12000007,London,region,09/03/2022,6706
E12000007,London,region,08/03/2022,5951
E12000007,London,region,07/03/2022,14043
E12000007,London,region,06/03/2022,0
E12000007,London,region,05/03/2022,0
E12000007,London,region,04/03/2022,4959
E12000007,London,region,03/03/2022,4900
E12000007,London,region,02/03/2022,4917
E12000007,London,region,01/03/2022,3950
E12000007,London,region,28/02/2022,9130
E12000007,London,region,27/02/2022,0
E12000007,London,region,26/02/2022,0
E12000007,London,region,25/02/2022,3929
E12000007,London,region,24/02/2022,4434
E12000007,London,region,23/02/2022,4890
E12000007,London,region,22/02/2022,4856
E12000007,London,region,21/02/2022,4971
E12000007,London,region,20/02/2022,3382
E12000007,London,region,19/02/2022,4821
E12000007,London,region,18/02/2022,5582
E12000007,London,region,17/02/2022,5921
E12000007,London,region,16/02/2022,6153
E12000007,London,region,15/02/2022,5174
E12000007,London,region,14/02/2022,4347
E12000007,London,region,13/02/2022,4864
E12000007,London,region,12/02/2022,5775
E12000007,London,region,11/02/2022,7102
E12000007,London,region,10/02/2022,7933
E12000007,London,region,09/02/2022,8902
E12000007,London,region,08/02/2022,8009
E12000007,London,region,07/02/2022,6826
E12000007,London,region,06/02/2022,6918
E12000007,London,region,05/02/2022,8295
E12000007,London,region,04/02/2022,10851
E12000007,London,region,03/02/2022,10910
E12000007,London,region,02/02/2022,11076
E12000007,London,region,01/02/2022,18514
E12000007,London,region,31/01/2022,128076
E12000007,London,region,30/01/2022,8411
E12000007,London,region,29/01/2022,9581
E12000007,London,region,28/01/2022,11306
E12000007,London,region,27/01/2022,11694
E12000007,London,region,26/01/2022,12727
E12000007,London,region,25/01/2022,10810
E12000007,London,region,24/01/2022,9918
E12000007,London,region,23/01/2022,9326
E12000007,London,region,22/01/2022,10009
E12000007,London,region,21/01/2022,11887
E12000007,London,region,20/01/2022,14774
E12000007,London,region,19/01/2022,13328
E12000007,London,region,18/01/2022,11116
E12000007,London,region,17/01/2022,9775
E12000007,London,region,16/01/2022,9612
E12000007,London,region,15/01/2022,10601
E12000007,London,region,14/01/2022,12491
E12000007,London,region,13/01/2022,13938
E12000007,London,region,12/01/2022,15453
E12000007,London,region,11/01/2022,12309
E12000007,London,region,10/01/2022,15235
E12000007,London,region,09/01/2022,16493
E12000007,London,region,08/01/2022,20853
E12000007,London,region,07/01/2022,21558
E12000007,London,region,06/01/2022,21854
E12000007,London,region,05/01/2022,22558
E12000007,London,region,04/01/2022,21527
E12000007,London,region,03/01/2022,20080
E12000007,London,region,02/01/2022,19951
E12000007,London,region,01/01/2022,27608
E12000007,London,region,31/12/2021,24865
E12000007,London,region,30/12/2021,24320
E12000007,London,region,29/12/2021,22727
E12000007,London,region,28/12/2021,22981
E12000007,London,region,27/12/2021,22224
E12000007,London,region,26/12/2021,22348
E12000007,London,region,25/12/2021,25378
E12000007,London,region,24/12/2021,26342
E12000007,London,region,23/12/2021,26307
E12000007,London,region,22/12/2021,27799
E12000007,London,region,21/12/2021,20491
E12000007,London,region,20/12/2021,22750
E12000007,London,region,19/12/2021,21594
E12000007,London,region,18/12/2021,25551
E12000007,London,region,17/12/2021,26608
E12000007,London,region,16/12/2021,23272
E12000007,London,region,15/12/2021,19294
E12000007,London,region,14/12/2021,12832
E12000007,London,region,13/12/2021,11791
E12000007,London,region,12/12/2021,9959
E12000007,London,region,11/12/2021,8537
E12000007,London,region,10/12/2021,9988
E12000007,London,region,09/12/2021,7761
E12000007,London,region,08/12/2021,6988
E12000007,London,region,07/12/2021,5987
E12000007,London,region,06/12/2021,6333
E12000007,London,region,05/12/2021,4713
E12000007,London,region,04/12/2021,6112
E12000007,London,region,03/12/2021,6741
E12000007,London,region,02/12/2021,6901
E12000007,London,region,01/12/2021,5668
E12000007,London,region,30/11/2021,4653
E12000007,London,region,29/11/2021,5089
E12000007,London,region,28/11/2021,3716
E12000007,London,region,27/11/2021,5079
E12000007,London,region,26/11/2021,5830
E12000007,London,region,25/11/2021,5319
E12000007,London,region,24/11/2021,4457
E12000007,London,region,23/11/2021,4261
E12000007,London,region,22/11/2021,4347
E12000007,London,region,21/11/2021,4536
E12000007,London,region,20/11/2021,4231
E12000007,London,region,19/11/2021,4358
E12000007,London,region,18/11/2021,4924
E12000007,London,region,17/11/2021,2993
E12000007,London,region,16/11/2021,3194
E12000007,London,region,15/11/2021,3343
E12000007,London,region,14/11/2021,3652
E12000007,London,region,13/11/2021,4088
E12000007,London,region,12/11/2021,3590
E12000007,London,region,11/11/2021,4136
E12000007,London,region,10/11/2021,3471
E12000007,London,region,09/11/2021,2845
E12000007,London,region,08/11/2021,2735
E12000007,London,region,07/11/2021,2736
E12000007,London,region,06/11/2021,2950
E12000007,London,region,05/11/2021,2993
E12000007,London,region,04/11/2021,3115
E12000007,London,region,03/11/2021,3720
E12000007,London,region,02/11/2021,2935
E12000007,London,region,01/11/2021,3322
E12000007,London,region,31/10/2021,3014
E12000007,London,region,30/10/2021,3555
E12000007,London,region,29/10/2021,3615
E12000007,London,region,28/10/2021,3473
E12000007,London,region,27/10/2021,3801
E12000007,London,region,26/10/2021,3225
E12000007,London,region,25/10/2021,3118
E12000007,London,region,24/10/2021,3279
E12000007,London,region,23/10/2021,4435
E12000007,London,region,22/10/2021,3928
E12000007,London,region,21/10/2021,4342
E12000007,London,region,20/10/2021,3648
E12000007,London,region,19/10/2021,3317
E12000007,London,region,18/10/2021,3806
E12000007,London,region,17/10/2021,3448
E12000007,London,region,16/10/2021,3485
E12000007,London,region,15/10/2021,3301
E12000007,London,region,14/10/2021,2947
E12000007,London,region,13/10/2021,3271
E12000007,London,region,12/10/2021,2748
E12000007,London,region,11/10/2021,3050
E12000007,London,region,10/10/2021,2855
E12000007,London,region,09/10/2021,2589
E12000007,London,region,08/10/2021,2942
E12000007,London,region,07/10/2021,3077
E12000007,London,region,06/10/2021,2890
E12000007,London,region,05/10/2021,3135
E12000007,London,region,04/10/2021,2665
E12000007,London,region,03/10/2021,2274
E12000007,London,region,02/10/2021,2344
E12000007,London,region,01/10/2021,2195
E12000007,London,region,30/09/2021,2439
E12000007,London,region,29/09/2021,3072
E12000007,London,region,28/09/2021,2831
E12000007,London,region,27/09/2021,2960
E12000007,London,region,26/09/2021,2260
E12000007,London,region,25/09/2021,3074
E12000007,London,region,24/09/2021,2783
E12000007,London,region,23/09/2021,2494
E12000007,London,region,22/09/2021,2593
E12000007,London,region,21/09/2021,2450
E12000007,London,region,20/09/2021,2647
E12000007,London,region,19/09/2021,2402
E12000007,London,region,18/09/2021,2179
E12000007,London,region,17/09/2021,2597
E12000007,London,region,16/09/2021,2620
E12000007,London,region,15/09/2021,2588
E12000007,London,region,14/09/2021,2073
E12000007,London,region,13/09/2021,2673
E12000007,London,region,12/09/2021,2239
E12000007,London,region,11/09/2021,2857
E12000007,London,region,10/09/2021,3025
E12000007,London,region,09/09/2021,3439
E12000007,London,region,08/09/2021,3536
E12000007,London,region,07/09/2021,2972
E12000007,London,region,06/09/2021,2853
E12000007,London,region,05/09/2021,3641
E12000007,London,region,04/09/2021,3593
E12000007,London,region,03/09/2021,3530
E12000007,London,region,02/09/2021,3377
E12000007,London,region,01/09/2021,2834
E12000007,London,region,31/08/2021,2409
E12000007,London,region,30/08/2021,2751
E12000007,London,region,29/08/2021,2517
E12000007,London,region,28/08/2021,3272
E12000007,London,region,27/08/2021,3355
E12000007,London,region,26/08/2021,3472
E12000007,London,region,25/08/2021,3544
E12000007,London,region,24/08/2021,2782
E12000007,London,region,23/08/2021,2754
E12000007,London,region,22/08/2021,2977
E12000007,London,region,21/08/2021,3424
E12000007,London,region,20/08/2021,4093
E12000007,London,region,19/08/2021,3272
E12000007,London,region,18/08/2021,3489
E12000007,London,region,17/08/2021,3032
E12000007,London,region,16/08/2021,3166
E12000007,London,region,15/08/2021,3157
E12000007,London,region,14/08/2021,3870
E12000007,London,region,13/08/2021,4249
E12000007,London,region,12/08/2021,4005
E12000007,London,region,11/08/2021,3736
E12000007,London,region,10/08/2021,2844
E12000007,London,region,09/08/2021,2985
E12000007,London,region,08/08/2021,3662
E12000007,London,region,07/08/2021,3898
E12000007,London,region,06/08/2021,4409
E12000007,London,region,05/08/2021,3768
E12000007,London,region,04/08/2021,3876
E12000007,London,region,03/08/2021,2978
E12000007,London,region,02/08/2021,2719
E12000007,London,region,01/08/2021,3121
E12000007,London,region,31/07/2021,3686
E12000007,London,region,30/07/2021,3753
E12000007,London,region,29/07/2021,4333
E12000007,London,region,28/07/2021,3340
E12000007,London,region,27/07/2021,3227
E12000007,London,region,26/07/2021,3056
E12000007,London,region,25/07/2021,3926
E12000007,London,region,24/07/2021,4557
E12000007,London,region,23/07/2021,5187
E12000007,London,region,22/07/2021,4463
E12000007,London,region,21/07/2021,5763
E12000007,London,region,20/07/2021,7086
E12000007,London,region,19/07/2021,3940
E12000007,London,region,18/07/2021,5451
E12000007,London,region,17/07/2021,6592
E12000007,London,region,16/07/2021,6296
E12000007,London,region,15/07/2021,5743
E12000007,London,region,14/07/2021,4751
E12000007,London,region,13/07/2021,4126
E12000007,London,region,12/07/2021,4201
E12000007,London,region,11/07/2021,3669
E12000007,London,region,10/07/2021,4131
E12000007,London,region,09/07/2021,3046
E12000007,London,region,08/07/2021,3234
E12000007,London,region,07/07/2021,3314
E12000007,London,region,06/07/2021,3633
E12000007,London,region,05/07/2021,3343
E12000007,London,region,04/07/2021,2218
E12000007,London,region,03/07/2021,2531
E12000007,London,region,02/07/2021,2651
E12000007,London,region,01/07/2021,2705
E12000007,London,region,30/06/2021,2598
E12000007,London,region,29/06/2021,2069
E12000007,London,region,28/06/2021,2306
E12000007,London,region,27/06/2021,1493
E12000007,London,region,26/06/2021,1993
E12000007,London,region,25/06/2021,1699
E12000007,London,region,24/06/2021,1731
E12000007,London,region,23/06/2021,1609
E12000007,London,region,22/06/2021,1066
E12000007,London,region,21/06/2021,1023
E12000007,London,region,20/06/2021,886
E12000007,London,region,19/06/2021,1172
E12000007,London,region,18/06/2021,1200
E12000007,London,region,17/06/2021,1225
E12000007,London,region,16/06/2021,1168
E12000007,London,region,15/06/2021,813
E12000007,London,region,14/06/2021,778
E12000007,London,region,13/06/2021,932
E12000007,London,region,12/06/2021,962
E12000007,London,region,11/06/2021,948
E12000007,London,region,10/06/2021,1058
E12000007,London,region,09/06/2021,994
E12000007,London,region,08/06/2021,773
E12000007,London,region,07/06/2021,601
E12000007,London,region,06/06/2021,635
E12000007,London,region,05/06/2021,702
E12000007,London,region,04/06/2021,820
E12000007,London,region,03/06/2021,669
E12000007,London,region,02/06/2021,573
E12000007,London,region,01/06/2021,384
E12000007,London,region,31/05/2021,381
E12000007,London,region,30/05/2021,355
E12000007,London,region,29/05/2021,485
E12000007,London,region,28/05/2021,495
E12000007,London,region,27/05/2021,403
E12000007,London,region,26/05/2021,323
E12000007,London,region,25/05/2021,295
E12000007,London,region,24/05/2021,310
E12000007,London,region,23/05/2021,233
E12000007,London,region,22/05/2021,309
E12000007,London,region,21/05/2021,355
E12000007,London,region,20/05/2021,306
E12000007,London,region,19/05/2021,262
E12000007,London,region,18/05/2021,0
E12000007,London,region,17/05/2021,212
E12000007,London,region,16/05/2021,217
E12000007,London,region,15/05/2021,252
E12000007,London,region,14/05/2021,287
E12000007,London,region,13/05/2021,299
E12000007,London,region,12/05/2021,277
E12000007,London,region,11/05/2021,352
E12000007,London,region,10/05/2021,273
E12000007,London,region,09/05/2021,238
E12000007,London,region,08/05/2021,253
E12000007,London,region,07/05/2021,333
E12000007,London,region,06/05/2021,252
E12000007,London,region,05/05/2021,278
E12000007,London,region,04/05/2021,216
E12000007,London,region,03/05/2021,193
E12000007,London,region,02/05/2021,216
E12000007,London,region,01/05/2021,201
E12000007,London,region,30/04/2021,310
E12000007,London,region,29/04/2021,307
E12000007,London,region,28/04/2021,257
E12000007,London,region,27/04/2021,401
E12000007,London,region,26/04/2021,263
E12000007,London,region,25/04/2021,187
E12000007,London,region,24/04/2021,251
E12000007,London,region,23/04/2021,391
E12000007,London,region,22/04/2021,376
E12000007,London,region,21/04/2021,296
E12000007,London,region,20/04/2021,406
E12000007,London,region,19/04/2021,378
E12000007,London,region,18/04/2021,205
E12000007,London,region,17/04/2021,357
E12000007,London,region,16/04/2021,380
E12000007,London,region,15/04/2021,315
E12000007,London,region,14/04/2021,341
E12000007,London,region,13/04/2021,274
E12000007,London,region,12/04/2021,422
E12000007,London,region,11/04/2021,171
E12000007,London,region,10/04/2021,247
E12000007,London,region,09/04/2021,0
E12000007,London,region,08/04/2021,291
E12000007,London,region,07/04/2021,317
E12000007,London,region,06/04/2021,194
E12000007,London,region,05/04/2021,208
E12000007,London,region,04/04/2021,237
E12000007,London,region,03/04/2021,350
E12000007,London,region,02/04/2021,286
E12000007,London,region,01/04/2021,393
E12000007,London,region,31/03/2021,402
E12000007,London,region,30/03/2021,468
E12000007,London,region,29/03/2021,386
E12000007,London,region,28/03/2021,402
E12000007,London,region,27/03/2021,383
E12000007,London,region,26/03/2021,501
E12000007,London,region,25/03/2021,604
E12000007,London,region,24/03/2021,508
E12000007,London,region,23/03/2021,495
E12000007,London,region,22/03/2021,480
E12000007,London,region,21/03/2021,372
E12000007,London,region,20/03/2021,470
E12000007,London,region,19/03/2021,405
E12000007,London,region,18/03/2021,535
E12000007,London,region,17/03/2021,542
E12000007,London,region,16/03/2021,451
E12000007,London,region,15/03/2021,389
E12000007,London,region,14/03/2021,384
E12000007,London,region,13/03/2021,516
E12000007,London,region,12/03/2021,565
E12000007,London,region,11/03/2021,689
E12000007,London,region,10/03/2021,461
E12000007,London,region,09/03/2021,631
E12000007,London,region,08/03/2021,400
E12000007,London,region,07/03/2021,436
E12000007,London,region,06/03/2021,663
E12000007,London,region,05/03/2021,542
E12000007,London,region,04/03/2021,623
E12000007,London,region,03/03/2021,504
E12000007,London,region,02/03/2021,629
E12000007,London,region,01/03/2021,522
E12000007,London,region,28/02/2021,478
E12000007,London,region,27/02/2021,678
E12000007,London,region,26/02/2021,784
E12000007,London,region,25/02/2021,919
E12000007,London,region,24/02/2021,952
E12000007,London,region,23/02/2021,923
E12000007,London,region,22/02/2021,848
E12000007,London,region,21/02/2021,903
E12000007,London,region,20/02/2021,1075
E12000007,London,region,19/02/2021,1328
E12000007,London,region,18/02/2021,1391
E12000007,London,region,17/02/2021,1054
E12000007,London,region,16/02/2021,1084
E12000007,London,region,15/02/2021,1064
E12000007,London,region,14/02/2021,893
E12000007,London,region,13/02/2021,1496
E12000007,London,region,12/02/2021,1807
E12000007,London,region,11/02/2021,1588
E12000007,London,region,10/02/2021,1579
E12000007,London,region,09/02/2021,1567
E12000007,London,region,08/02/2021,1770
E12000007,London,region,07/02/2021,2088
E12000007,London,region,06/02/2021,2351
E12000007,London,region,05/02/2021,2671
E12000007,London,region,04/02/2021,3268
E12000007,London,region,03/02/2021,2973
E12000007,London,region,02/02/2021,2765
E12000007,London,region,01/02/2021,2851
E12000007,London,region,31/01/2021,3002
E12000007,London,region,30/01/2021,3541
E12000007,London,region,29/01/2021,5258
E12000007,London,region,28/01/2021,4367
E12000007,London,region,27/01/2021,4076
E12000007,London,region,26/01/2021,3816
E12000007,London,region,25/01/2021,3836
E12000007,London,region,24/01/2021,5720
E12000007,London,region,23/01/2021,6291
E12000007,London,region,22/01/2021,7933
E12000007,London,region,21/01/2021,7735
E12000007,London,region,20/01/2021,6190
E12000007,London,region,19/01/2021,6237
E12000007,London,region,18/01/2021,7051
E12000007,London,region,17/01/2021,9995
E12000007,London,region,16/01/2021,8838
E12000007,London,region,15/01/2021,10977
E12000007,London,region,14/01/2021,9804
E12000007,London,region,13/01/2021,10020
E12000007,London,region,12/01/2021,8559
E12000007,London,region,11/01/2021,10110
E12000007,London,region,10/01/2021,13674
E12000007,London,region,09/01/2021,15299
E12000007,London,region,08/01/2021,17111
E12000007,London,region,07/01/2021,10150
E12000007,London,region,06/01/2021,14892
E12000007,London,region,05/01/2021,14700
E12000007,London,region,04/01/2021,11370
E12000007,London,region,03/01/2021,14212
E12000007,London,region,02/01/2021,13178
E12000007,London,region,01/01/2021,15089
E12000007,London,region,31/12/2020,12404
E12000007,London,region,30/12/2020,12830
E12000007,London,region,29/12/2020,14875
E12000007,London,region,28/12/2020,12341
E12000007,London,region,27/12/2020,9719
E12000007,London,region,26/12/2020,8516
E12000007,London,region,25/12/2020,9790
E12000007,London,region,24/12/2020,10713
E12000007,London,region,23/12/2020,9873
E12000007,London,region,22/12/2020,10201
E12000007,London,region,21/12/2020,9458
E12000007,London,region,20/12/2020,11577
E12000007,London,region,19/12/2020,6931
E12000007,London,region,18/12/2020,7378
E12000007,London,region,17/12/2020,5762
E12000007,London,region,16/12/2020,6777
E12000007,London,region,15/12/2020,4238
E12000007,London,region,14/12/2020,5322
E12000007,London,region,13/12/2020,4166
E12000007,London,region,12/12/2020,4283
E12000007,London,region,11/12/2020,4755
E12000007,London,region,10/12/2020,4144
E12000007,London,region,09/12/2020,2550
E12000007,London,region,08/12/2020,2203
E12000007,London,region,07/12/2020,2460
E12000007,London,region,06/12/2020,3198
E12000007,London,region,05/12/2020,2376
E12000007,London,region,04/12/2020,2823
E12000007,London,region,03/12/2020,2081
E12000007,London,region,02/12/2020,2614
E12000007,London,region,01/12/2020,1964
E12000007,London,region,30/11/2020,2069
E12000007,London,region,29/11/2020,1639
E12000007,London,region,28/11/2020,2260
E12000007,London,region,27/11/2020,1800
E12000007,London,region,26/11/2020,2085
E12000007,London,region,25/11/2020,2503
E12000007,London,region,24/11/2020,1409
E12000007,London,region,23/11/2020,2075
E12000007,London,region,22/11/2020,2979
E12000007,London,region,21/11/2020,2547
E12000007,London,region,20/11/2020,1908
E12000007,London,region,19/11/2020,2540
E12000007,London,region,18/11/2020,2023
E12000007,London,region,17/11/2020,2102
E12000007,London,region,16/11/2020,674
E12000007,London,region,15/11/2020,2643
E12000007,London,region,14/11/2020,2588
E12000007,London,region,13/11/2020,2917
E12000007,London,region,12/11/2020,3929
E12000007,London,region,11/11/2020,2053
E12000007,London,region,10/11/2020,1501
E12000007,London,region,09/11/2020,2088
E12000007,London,region,08/11/2020,1804
E12000007,London,region,07/11/2020,2352
E12000007,London,region,06/11/2020,1948
E12000007,London,region,05/11/2020,2083
E12000007,London,region,04/11/2020,2307
E12000007,London,region,03/11/2020,1575
E12000007,London,region,02/11/2020,1739
E12000007,London,region,01/11/2020,2056
E12000007,London,region,31/10/2020,1568
E12000007,London,region,30/10/2020,2431
E12000007,London,region,29/10/2020,1933
E12000007,London,region,28/10/2020,2477
E12000007,London,region,27/10/2020,1999
E12000007,London,region,26/10/2020,1807
E12000007,London,region,25/10/2020,1791
E12000007,London,region,24/10/2020,2221
E12000007,London,region,23/10/2020,1718
E12000007,London,region,22/10/2020,1646
E12000007,London,region,21/10/2020,2862
E12000007,London,region,20/10/2020,1480
E12000007,London,region,19/10/2020,1945
E12000007,London,region,18/10/2020,1646
E12000007,London,region,17/10/2020,1166
E12000007,London,region,16/10/2020,1394
E12000007,London,region,15/10/2020,1843
E12000007,London,region,14/10/2020,1722
E12000007,London,region,13/10/2020,1441
E12000007,London,region,12/10/2020,801
E12000007,London,region,11/10/2020,637
E12000007,London,region,10/10/2020,1174
E12000007,London,region,09/10/2020,1457
E12000007,London,region,08/10/2020,1252
E12000007,London,region,07/10/2020,1310
E12000007,London,region,06/10/2020,916
E12000007,London,region,05/10/2020,989
E12000007,London,region,04/10/2020,1965
E12000007,London,region,03/10/2020,1070
E12000007,London,region,02/10/2020,497
E12000007,London,region,01/10/2020,551
E12000007,London,region,30/09/2020,388
E12000007,London,region,29/09/2020,504
E12000007,London,region,28/09/2020,397
E12000007,London,region,27/09/2020,587
E12000007,London,region,26/09/2020,361
E12000007,London,region,25/09/2020,584
E12000007,London,region,24/09/2020,620
E12000007,London,region,23/09/2020,531
E12000007,London,region,22/09/2020,354
E12000007,London,region,21/09/2020,282
E12000007,London,region,20/09/2020,241
E12000007,London,region,19/09/2020,320
E12000007,London,region,18/09/2020,377
E12000007,London,region,17/09/2020,247
E12000007,London,region,16/09/2020,243
E12000007,London,region,15/09/2020,278
E12000007,London,region,14/09/2020,218
E12000007,London,region,13/09/2020,311
E12000007,London,region,12/09/2020,393
E12000007,London,region,11/09/2020,416
E12000007,London,region,10/09/2020,304
E12000007,London,region,09/09/2020,315
E12000007,London,region,08/09/2020,327
E12000007,London,region,07/09/2020,274
E12000007,London,region,06/09/2020,308
E12000007,London,region,05/09/2020,232
E12000007,London,region,04/09/2020,296
E12000007,London,region,03/09/2020,216
E12000007,London,region,02/09/2020,190
E12000007,London,region,01/09/2020,188
E12000007,London,region,31/08/2020,160
E12000007,London,region,30/08/2020,197
E12000007,London,region,29/08/2020,143
E12000007,London,region,28/08/2020,166
E12000007,London,region,27/08/2020,210
E12000007,London,region,26/08/2020,155
E12000007,London,region,25/08/2020,206
E12000007,London,region,24/08/2020,133
E12000007,London,region,23/08/2020,155
E12000007,London,region,22/08/2020,183
E12000007,London,region,21/08/2020,101
E12000007,London,region,20/08/2020,172
E12000007,London,region,19/08/2020,105
E12000007,London,region,18/08/2020,145
E12000007,London,region,17/08/2020,95
E12000007,London,region,16/08/2020,136
