areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newDeaths28DaysByDeathDateRollingRate
E12000001,North East,region,24/10/2021,509.9,2.2
E12000001,North East,region,23/10/2021,514,2
E12000001,North East,region,22/10/2021,515,2
E12000001,North East,region,21/10/2021,510.2,1.9
E12000001,North East,region,20/10/2021,506.5,1.9
E12000001,North East,region,19/10/2021,495,1.9
E12000001,North East,region,18/10/2021,487.2,1.7
E12000001,North East,region,17/10/2021,476.5,1.8
E12000001,North East,region,16/10/2021,471.2,1.7
E12000001,North East,region,15/10/2021,463.4,1.8
E12000001,North East,region,14/10/2021,457.9,1.9
E12000001,North East,region,13/10/2021,448.5,1.8
E12000001,North East,region,12/10/2021,434.3,1.6
E12000001,North East,region,11/10/2021,421.1,1.6
E12000001,North East,region,10/10/2021,406.2,1.5
E12000001,North East,region,09/10/2021,392.8,1.6
E12000001,North East,region,08/10/2021,381.9,1.7
E12000001,North East,region,07/10/2021,368,1.5
E12000001,North East,region,06/10/2021,355.2,1.6
E12000001,North East,region,05/10/2021,344.9,1.8
E12000001,North East,region,04/10/2021,335.5,1.8
E12000001,North East,region,03/10/2021,326.3,1.9
E12000001,North East,region,02/10/2021,326.3,2
E12000001,North East,region,01/10/2021,333.9,1.9
E12000001,North East,region,30/09/2021,339.6,1.9
E12000001,North East,region,29/09/2021,351.4,1.9
E12000001,North East,region,28/09/2021,357.8,2.1
E12000001,North East,region,27/09/2021,370.5,2.1
E12000001,North East,region,26/09/2021,376,2.4
E12000001,North East,region,25/09/2021,378.2,2.3
E12000001,North East,region,24/09/2021,374.4,2.3
E12000001,North East,region,23/09/2021,371.8,2.4
E12000001,North East,region,22/09/2021,365.2,2.5
E12000001,North East,region,21/09/2021,361,2.5
E12000001,North East,region,20/09/2021,343.4,2.8
E12000001,North East,region,19/09/2021,333.4,2.5
E12000001,North East,region,18/09/2021,324,2.4
E12000001,North East,region,17/09/2021,323.7,2.4
E12000001,North East,region,16/09/2021,327.6,2.5
E12000001,North East,region,15/09/2021,335.2,2.3
E12000001,North East,region,14/09/2021,345.5,1.8
E12000001,North East,region,13/09/2021,364.8,1.7
E12000001,North East,region,12/09/2021,382.4,1.7
E12000001,North East,region,11/09/2021,393.6,1.7
E12000001,North East,region,10/09/2021,403.4,1.6
E12000001,North East,region,09/09/2021,412,1.6
E12000001,North East,region,08/09/2021,414.2,1.6
E12000001,North East,region,07/09/2021,415.9,1.6
E12000001,North East,region,06/09/2021,415.1,1.5
E12000001,North East,region,05/09/2021,394.1,1.5
E12000001,North East,region,04/09/2021,380.3,1.5
E12000001,North East,region,03/09/2021,368.2,1.6
E12000001,North East,region,02/09/2021,355,1.6
E12000001,North East,region,01/09/2021,345.3,1.4
E12000001,North East,region,31/08/2021,335.7,1.6
E12000001,North East,region,30/08/2021,324.2,1.6
E12000001,North East,region,29/08/2021,327.6,1.6
E12000001,North East,region,28/08/2021,331.5,1.8
E12000001,North East,region,27/08/2021,332.4,1.6
E12000001,North East,region,26/08/2021,330.4,1.8
E12000001,North East,region,25/08/2021,327.4,2
E12000001,North East,region,24/08/2021,322.7,1.9
E12000001,North East,region,23/08/2021,316.6,1.9
E12000001,North East,region,22/08/2021,312.9,1.9
E12000001,North East,region,21/08/2021,305.6,1.8
E12000001,North East,region,20/08/2021,302.6,1.8
E12000001,North East,region,19/08/2021,300.4,1.5
E12000001,North East,region,18/08/2021,295.1,1.4
E12000001,North East,region,17/08/2021,291.8,1.3
E12000001,North East,region,16/08/2021,288.4,1.1
E12000001,North East,region,15/08/2021,285.4,1.3
E12000001,North East,region,14/08/2021,285.3,1.3
E12000001,North East,region,13/08/2021,283.8,1.3
E12000001,North East,region,12/08/2021,283.3,1.5
E12000001,North East,region,11/08/2021,289.4,1.7
E12000001,North East,region,10/08/2021,295,1.9
E12000001,North East,region,09/08/2021,297.6,2.2
E12000001,North East,region,08/08/2021,296.2,2.2
E12000001,North East,region,07/08/2021,296.5,2.4
E12000001,North East,region,06/08/2021,296,2.6
E12000001,North East,region,05/08/2021,300,2.5
E12000001,North East,region,04/08/2021,299.9,2.5
E12000001,North East,region,03/08/2021,303.6,2.4
E12000001,North East,region,02/08/2021,314.6,1.9
E12000001,North East,region,01/08/2021,333.4,1.9
E12000001,North East,region,31/07/2021,347,1.8
E12000001,North East,region,30/07/2021,364.8,1.9
E12000001,North East,region,29/07/2021,382.1,1.8
E12000001,North East,region,28/07/2021,405.4,1.7
E12000001,North East,region,27/07/2021,431.8,1.8
E12000001,North East,region,26/07/2021,472,1.9
E12000001,North East,region,25/07/2021,537.1,2
E12000001,North East,region,24/07/2021,582.1,1.9
E12000001,North East,region,23/07/2021,631,1.5
E12000001,North East,region,22/07/2021,717.3,1.6
E12000001,North East,region,21/07/2021,819.4,1.5
E12000001,North East,region,20/07/2021,900.6,1.3
E12000001,North East,region,19/07/2021,959.1,1.3
E12000001,North East,region,18/07/2021,981.2,0.9
E12000001,North East,region,17/07/2021,998.2,1
E12000001,North East,region,16/07/2021,1005.8,1
E12000001,North East,region,15/07/2021,975.6,1
E12000001,North East,region,14/07/2021,924.6,1
E12000001,North East,region,13/07/2021,904.5,0.9
E12000001,North East,region,12/07/2021,882.8,0.9
E12000001,North East,region,11/07/2021,860.7,0.8
E12000001,North East,region,10/07/2021,843.6,0.7
E12000001,North East,region,09/07/2021,821.9,0.7
E12000001,North East,region,08/07/2021,791.8,0.5
E12000001,North East,region,07/07/2021,767.3,0.5
E12000001,North East,region,06/07/2021,721,0.4
E12000001,North East,region,05/07/2021,678.1,0.4
E12000001,North East,region,04/07/2021,636.1,0.3
E12000001,North East,region,03/07/2021,604.9,0.4
E12000001,North East,region,02/07/2021,570.1,0.2
E12000001,North East,region,01/07/2021,540.8,0.3
E12000001,North East,region,30/06/2021,495.6,0.1
E12000001,North East,region,29/06/2021,451.1,0.1
E12000001,North East,region,28/06/2021,405,0.1
E12000001,North East,region,27/06/2021,358.9,0.2
E12000001,North East,region,26/06/2021,323.6,0.1
E12000001,North East,region,25/06/2021,296.1,0.1
E12000001,North East,region,24/06/2021,265.6,0.1
E12000001,North East,region,23/06/2021,242.1,0.1
E12000001,North East,region,22/06/2021,216.2,0.1
E12000001,North East,region,21/06/2021,196.2,0
E12000001,North East,region,20/06/2021,180.3,0
E12000001,North East,region,19/06/2021,170.3,0
E12000001,North East,region,18/06/2021,160.7,0
E12000001,North East,region,17/06/2021,148.6,0
E12000001,North East,region,16/06/2021,134.8,0
E12000001,North East,region,15/06/2021,124.1,0
E12000001,North East,region,14/06/2021,111,0
E12000001,North East,region,13/06/2021,97,0
E12000001,North East,region,12/06/2021,89.3,0
E12000001,North East,region,11/06/2021,81.2,0
E12000001,North East,region,10/06/2021,73.2,0
E12000001,North East,region,09/06/2021,66.4,0
E12000001,North East,region,08/06/2021,58.3,0
E12000001,North East,region,07/06/2021,51.6,0
E12000001,North East,region,06/06/2021,43.9,0.1
E12000001,North East,region,05/06/2021,38.9,0.1
E12000001,North East,region,04/06/2021,36.7,0.1
E12000001,North East,region,03/06/2021,33.4,0.1
E12000001,North East,region,02/06/2021,28.6,0.1
E12000001,North East,region,01/06/2021,26.3,0
E12000001,North East,region,31/05/2021,24.9,0
E12000001,North East,region,30/05/2021,24.4,0
E12000001,North East,region,29/05/2021,24.4,0
E12000001,North East,region,28/05/2021,22.8,0
E12000001,North East,region,27/05/2021,21.4,0
E12000001,North East,region,26/05/2021,20.4,0
E12000001,North East,region,25/05/2021,19.8,0
E12000001,North East,region,24/05/2021,19.6,0
E12000001,North East,region,23/05/2021,20.3,0.1
E12000001,North East,region,22/05/2021,20,0.1
E12000001,North East,region,21/05/2021,19.9,0.1
E12000001,North East,region,20/05/2021,19.9,0.1
E12000001,North East,region,19/05/2021,20.3,0.1
E12000001,North East,region,18/05/2021,20.3,0.2
E12000001,North East,region,17/05/2021,20.6,0.2
E12000001,North East,region,16/05/2021,19.3,0.1
E12000001,North East,region,15/05/2021,20.2,0.2
E12000001,North East,region,14/05/2021,21,0.2
E12000001,North East,region,13/05/2021,21.4,0.2
E12000001,North East,region,12/05/2021,21.9,0.1
E12000001,North East,region,11/05/2021,22.5,0.1
E12000001,North East,region,10/05/2021,23.2,0.1
E12000001,North East,region,09/05/2021,23.2,0.1
E12000001,North East,region,08/05/2021,21.6,0
E12000001,North East,region,07/05/2021,21.1,0
E12000001,North East,region,06/05/2021,20.9,0
E12000001,North East,region,05/05/2021,20.3,0
E12000001,North East,region,04/05/2021,20,0.1
E12000001,North East,region,03/05/2021,19.5,0
E12000001,North East,region,02/05/2021,21.2,0.1
E12000001,North East,region,01/05/2021,22.4,0.1
E12000001,North East,region,30/04/2021,22.5,0.1
E12000001,North East,region,29/04/2021,22.7,0.1
E12000001,North East,region,28/04/2021,22.1,0.1
E12000001,North East,region,27/04/2021,23.1,0.1
E12000001,North East,region,26/04/2021,22.2,0.1
E12000001,North East,region,25/04/2021,21.9,0
E12000001,North East,region,24/04/2021,22,0
E12000001,North East,region,23/04/2021,22.3,0.1
E12000001,North East,region,22/04/2021,22.9,0.1
E12000001,North East,region,21/04/2021,23.6,0.1
E12000001,North East,region,20/04/2021,23.1,0.1
E12000001,North East,region,19/04/2021,22.4,0.1
E12000001,North East,region,18/04/2021,22,0.1
E12000001,North East,region,17/04/2021,22.7,0.1
E12000001,North East,region,16/04/2021,23.4,0.1
E12000001,North East,region,15/04/2021,23.5,0.1
E12000001,North East,region,14/04/2021,24.5,0.2
E12000001,North East,region,13/04/2021,25.6,0.1
E12000001,North East,region,12/04/2021,28.5,0.3
E12000001,North East,region,11/04/2021,30,0.3
E12000001,North East,region,10/04/2021,29.6,0.3
E12000001,North East,region,09/04/2021,30.5,0.4
E12000001,North East,region,08/04/2021,30.7,0.4
E12000001,North East,region,07/04/2021,32.8,0.4
E12000001,North East,region,06/04/2021,36.7,0.4
E12000001,North East,region,05/04/2021,38.3,0.4
E12000001,North East,region,04/04/2021,42,0.4
E12000001,North East,region,03/04/2021,48.3,0.4
E12000001,North East,region,02/04/2021,52.4,0.4
E12000001,North East,region,01/04/2021,56.3,0.4
E12000001,North East,region,31/03/2021,58.9,0.4
E12000001,North East,region,30/03/2021,56.3,0.3
E12000001,North East,region,29/03/2021,55.6,0.4
E12000001,North East,region,28/03/2021,59.4,0.4
E12000001,North East,region,27/03/2021,60.4,0.5
E12000001,North East,region,26/03/2021,60.5,0.5
E12000001,North East,region,25/03/2021,62.4,0.5
E12000001,North East,region,24/03/2021,63.7,0.5
E12000001,North East,region,23/03/2021,69.5,0.7
E12000001,North East,region,22/03/2021,74.8,0.6
E12000001,North East,region,21/03/2021,74.5,0.6
E12000001,North East,region,20/03/2021,71.2,0.6
E12000001,North East,region,19/03/2021,73.1,0.7
E12000001,North East,region,18/03/2021,74.6,1
E12000001,North East,region,17/03/2021,76.1,1
E12000001,North East,region,16/03/2021,76.7,1
E12000001,North East,region,15/03/2021,79.3,1.1
E12000001,North East,region,14/03/2021,80.1,1.3
E12000001,North East,region,13/03/2021,80.4,1.5
E12000001,North East,region,12/03/2021,79.6,1.5
E12000001,North East,region,11/03/2021,79.2,1.6
E12000001,North East,region,10/03/2021,79.1,1.6
E12000001,North East,region,09/03/2021,79.8,1.8
E12000001,North East,region,08/03/2021,78,1.8
E12000001,North East,region,07/03/2021,80.2,1.9
E12000001,North East,region,06/03/2021,81.8,2
E12000001,North East,region,05/03/2021,83.3,2.1
E12000001,North East,region,04/03/2021,86.8,2.1
E12000001,North East,region,03/03/2021,92.8,2.4
E12000001,North East,region,02/03/2021,96.4,2.7
E12000001,North East,region,01/03/2021,99,2.8
E12000001,North East,region,28/02/2021,104.9,2.7
E12000001,North East,region,27/02/2021,110.7,2.9
E12000001,North East,region,26/02/2021,113.2,3.1
E12000001,North East,region,25/02/2021,116.6,3.5
E12000001,North East,region,24/02/2021,121.3,3.7
E12000001,North East,region,23/02/2021,127.5,3.7
E12000001,North East,region,22/02/2021,139.8,3.9
E12000001,North East,region,21/02/2021,146.5,4.6
E12000001,North East,region,20/02/2021,149.2,5.1
E12000001,North East,region,19/02/2021,155,5.3
E12000001,North East,region,18/02/2021,159.2,5.2
E12000001,North East,region,17/02/2021,162.3,5.1
E12000001,North East,region,16/02/2021,166.3,5.4
E12000001,North East,region,15/02/2021,165.2,5.6
E12000001,North East,region,14/02/2021,166.6,5.8
E12000001,North East,region,13/02/2021,170.8,6
E12000001,North East,region,12/02/2021,173.9,6.3
E12000001,North East,region,11/02/2021,178.5,6.9
E12000001,North East,region,10/02/2021,184.9,7.8
E12000001,North East,region,09/02/2021,191.4,8.2
E12000001,North East,region,08/02/2021,198.2,8.5
E12000001,North East,region,07/02/2021,207.5,8.5
E12000001,North East,region,06/02/2021,213.4,8.7
E12000001,North East,region,05/02/2021,220.4,8.8
E12000001,North East,region,04/02/2021,227.8,9.2
E12000001,North East,region,03/02/2021,232.3,9.1
E12000001,North East,region,02/02/2021,236.5,9.1
E12000001,North East,region,01/02/2021,244.5,9.2
E12000001,North East,region,31/01/2021,250.9,9.8
E12000001,North East,region,30/01/2021,250.2,10
E12000001,North East,region,29/01/2021,249.2,9.9
E12000001,North East,region,28/01/2021,252.7,9.8
E12000001,North East,region,27/01/2021,258.9,9.7
E12000001,North East,region,26/01/2021,271.6,10
E12000001,North East,region,25/01/2021,278.8,10.7
E12000001,North East,region,24/01/2021,293.6,10.3
E12000001,North East,region,23/01/2021,302.4,10
E12000001,North East,region,22/01/2021,313.1,10.2
E12000001,North East,region,21/01/2021,322.4,10.2
E12000001,North East,region,20/01/2021,327.4,10.5
E12000001,North East,region,19/01/2021,330.8,9.9
E12000001,North East,region,18/01/2021,337.3,9.3
E12000001,North East,region,17/01/2021,342.1,9.7
E12000001,North East,region,16/01/2021,346.4,9.8
E12000001,North East,region,15/01/2021,346,9.7
E12000001,North East,region,14/01/2021,343.7,9.2
E12000001,North East,region,13/01/2021,353.1,8.8
E12000001,North East,region,12/01/2021,357,8.8
E12000001,North East,region,11/01/2021,368.5,8.8
E12000001,North East,region,10/01/2021,391,8
E12000001,North East,region,09/01/2021,414.5,7.5
E12000001,North East,region,08/01/2021,443.6,7.2
E12000001,North East,region,07/01/2021,435.7,7.3
E12000001,North East,region,06/01/2021,438.6,6.9
E12000001,North East,region,05/01/2021,467.8,6.8
E12000001,North East,region,04/01/2021,494.4,6.3
E12000001,North East,region,03/01/2021,461.4,6.6
E12000001,North East,region,02/01/2021,446.2,6.9
E12000001,North East,region,01/01/2021,415.6,7.4
E12000001,North East,region,31/12/2020,391.2,6.8
E12000001,North East,region,30/12/2020,361.2,7
E12000001,North East,region,29/12/2020,315.4,7.1
E12000001,North East,region,28/12/2020,266.5,7.3
E12000001,North East,region,27/12/2020,250.7,6.6
E12000001,North East,region,26/12/2020,230.5,6.5
E12000001,North East,region,25/12/2020,216.6,6
E12000001,North East,region,24/12/2020,234.3,6.6
E12000001,North East,region,23/12/2020,229.3,6.5
E12000001,North East,region,22/12/2020,219.4,6
E12000001,North East,region,21/12/2020,209.3,5.6
E12000001,North East,region,20/12/2020,205,6
E12000001,North East,region,19/12/2020,197.9,5.6
E12000001,North East,region,18/12/2020,193.9,5.5
E12000001,North East,region,17/12/2020,189.2,5.1
E12000001,North East,region,16/12/2020,188.7,5.3
E12000001,North East,region,15/12/2020,182,5.4
E12000001,North East,region,14/12/2020,175.5,5.5
E12000001,North East,region,13/12/2020,169.8,5.4
E12000001,North East,region,12/12/2020,167.5,5.6
E12000001,North East,region,11/12/2020,164.2,5.9
E12000001,North East,region,10/12/2020,160.5,5.8
E12000001,North East,region,09/12/2020,158.7,5.5
E12000001,North East,region,08/12/2020,158.7,5.6
E12000001,North East,region,07/12/2020,156,5.6
E12000001,North East,region,06/12/2020,156.3,5.5
E12000001,North East,region,05/12/2020,154.2,5.8
E12000001,North East,region,04/12/2020,157.3,5.7
E12000001,North East,region,03/12/2020,160.7,5.9
E12000001,North East,region,02/12/2020,165.1,6.3
E12000001,North East,region,01/12/2020,171.4,6.6
E12000001,North East,region,30/11/2020,179.1,7.3
E12000001,North East,region,29/11/2020,187,7.7
E12000001,North East,region,28/11/2020,193.4,7.7
E12000001,North East,region,27/11/2020,200.1,7.9
E12000001,North East,region,26/11/2020,211.4,8.4
E12000001,North East,region,25/11/2020,223.1,8.5
E12000001,North East,region,24/11/2020,243.5,8.5
E12000001,North East,region,23/11/2020,267.1,8.3
E12000001,North East,region,22/11/2020,289.7,8
E12000001,North East,region,21/11/2020,305.5,8.1
E12000001,North East,region,20/11/2020,319.8,8.2
E12000001,North East,region,19/11/2020,341.8,7.8
E12000001,North East,region,18/11/2020,361.1,7.5
E12000001,North East,region,17/11/2020,380.4,7.2
E12000001,North East,region,16/11/2020,391.8,6.9
E12000001,North East,region,15/11/2020,410.3,7
E12000001,North East,region,14/11/2020,419.9,6.6
E12000001,North East,region,13/11/2020,430.6,6.3
E12000001,North East,region,12/11/2020,428.2,6.2
E12000001,North East,region,11/11/2020,426.1,6.3
