areaCode,areaName,areaType,date,newPeopleVaccinatedThirdInjectionByVaccinationDate
E12000001,North East,region,31/05/2021,1
E12000001,North East,region,30/05/2021,1
E12000001,North East,region,29/05/2021,6
E12000001,North East,region,28/05/2021,8
E12000001,North East,region,27/05/2021,2
E12000001,North East,region,26/05/2021,3
E12000001,North East,region,25/05/2021,4
E12000001,North East,region,24/05/2021,2
E12000001,North East,region,23/05/2021,3
E12000001,North East,region,22/05/2021,6
E12000001,North East,region,21/05/2021,3
E12000001,North East,region,20/05/2021,3
E12000001,North East,region,19/05/2021,7
E12000001,North East,region,18/05/2021,1
E12000001,North East,region,17/05/2021,2
E12000001,North East,region,16/05/2021,1
E12000001,North East,region,15/05/2021,2
E12000001,North East,region,14/05/2021,2
E12000001,North East,region,13/05/2021,5
E12000001,North East,region,12/05/2021,4
E12000001,North East,region,11/05/2021,2
E12000001,North East,region,10/05/2021,0
E12000001,North East,region,09/05/2021,0
E12000001,North East,region,08/05/2021,4
E12000001,North East,region,07/05/2021,2
E12000001,North East,region,06/05/2021,1
E12000001,North East,region,05/05/2021,4
E12000001,North East,region,04/05/2021,4
E12000001,North East,region,03/05/2021,0
E12000001,North East,region,02/05/2021,2
E12000001,North East,region,01/05/2021,2
E12000001,North East,region,30/04/2021,4
E12000001,North East,region,29/04/2021,0
E12000001,North East,region,28/04/2021,1
E12000001,North East,region,27/04/2021,2
E12000001,North East,region,26/04/2021,1
E12000001,North East,region,25/04/2021,1
E12000001,North East,region,24/04/2021,1
E12000001,North East,region,23/04/2021,2
E12000001,North East,region,22/04/2021,2
E12000001,North East,region,21/04/2021,0
E12000001,North East,region,20/04/2021,3
E12000001,North East,region,19/04/2021,1
E12000001,North East,region,18/04/2021,1
E12000001,North East,region,17/04/2021,1
E12000001,North East,region,16/04/2021,5
E12000001,North East,region,15/04/2021,1
E12000001,North East,region,14/04/2021,4
E12000001,North East,region,13/04/2021,1
E12000001,North East,region,12/04/2021,1
E12000001,North East,region,11/04/2021,3
E12000001,North East,region,10/04/2021,6
E12000001,North East,region,09/04/2021,2
E12000001,North East,region,08/04/2021,4
E12000001,North East,region,07/04/2021,4
E12000001,North East,region,06/04/2021,2
E12000001,North East,region,05/04/2021,1
E12000001,North East,region,04/04/2021,0
E12000001,North East,region,03/04/2021,2
E12000001,North East,region,02/04/2021,0
E12000001,North East,region,01/04/2021,1
E12000001,North East,region,31/03/2021,3
E12000001,North East,region,30/03/2021,1
E12000001,North East,region,29/03/2021,1
E12000001,North East,region,28/03/2021,0
E12000001,North East,region,27/03/2021,2
E12000001,North East,region,26/03/2021,4
E12000001,North East,region,25/03/2021,1
E12000001,North East,region,24/03/2021,4
E12000001,North East,region,23/03/2021,7
E12000001,North East,region,22/03/2021,1
E12000001,North East,region,21/03/2021,2
E12000001,North East,region,20/03/2021,1
E12000001,North East,region,19/03/2021,3
E12000001,North East,region,18/03/2021,3
E12000001,North East,region,17/03/2021,3
E12000001,North East,region,16/03/2021,0
E12000001,North East,region,15/03/2021,0
E12000001,North East,region,14/03/2021,0
E12000001,North East,region,13/03/2021,2
E12000001,North East,region,12/03/2021,2
E12000001,North East,region,11/03/2021,2
E12000001,North East,region,10/03/2021,4
E12000001,North East,region,09/03/2021,0
E12000001,North East,region,08/03/2021,0
E12000001,North East,region,07/03/2021,0
E12000001,North East,region,06/03/2021,0
E12000001,North East,region,05/03/2021,2
E12000001,North East,region,04/03/2021,2
E12000001,North East,region,03/03/2021,0
E12000001,North East,region,02/03/2021,1
E12000001,North East,region,01/03/2021,0
E12000001,North East,region,28/02/2021,0
E12000001,North East,region,27/02/2021,0
E12000001,North East,region,26/02/2021,0
E12000001,North East,region,25/02/2021,0
E12000001,North East,region,24/02/2021,0
E12000001,North East,region,23/02/2021,0
E12000001,North East,region,22/02/2021,0
E12000001,North East,region,21/02/2021,0
E12000001,North East,region,20/02/2021,0
E12000001,North East,region,19/02/2021,1
E12000001,North East,region,18/02/2021,2
E12000001,North East,region,17/02/2021,0
E12000001,North East,region,16/02/2021,0
E12000001,North East,region,15/02/2021,0
E12000001,North East,region,14/02/2021,0
E12000001,North East,region,13/02/2021,0
E12000001,North East,region,12/02/2021,1
E12000001,North East,region,11/02/2021,1
E12000001,North East,region,10/02/2021,0
E12000001,North East,region,09/02/2021,0
E12000001,North East,region,08/02/2021,0
E12000001,North East,region,07/02/2021,0
E12000001,North East,region,06/02/2021,0
E12000001,North East,region,05/02/2021,1
E12000001,North East,region,04/02/2021,0
E12000001,North East,region,03/02/2021,0
E12000001,North East,region,02/02/2021,1
E12000001,North East,region,01/02/2021,0
E12000001,North East,region,31/01/2021,0
E12000001,North East,region,30/01/2021,0
E12000001,North East,region,29/01/2021,1
E12000001,North East,region,28/01/2021,0
E12000001,North East,region,27/01/2021,0
E12000001,North East,region,26/01/2021,0
E12000001,North East,region,25/01/2021,0
E12000001,North East,region,24/01/2021,0
E12000001,North East,region,23/01/2021,0
E12000001,North East,region,22/01/2021,1
E12000001,North East,region,21/01/2021,1
E12000001,North East,region,20/01/2021,0
E12000001,North East,region,19/01/2021,0
E12000001,North East,region,18/01/2021,0
E12000001,North East,region,17/01/2021,0
E12000001,North East,region,16/01/2021,0
E12000001,North East,region,15/01/2021,0
E12000001,North East,region,14/01/2021,0
E12000001,North East,region,13/01/2021,0
E12000001,North East,region,12/01/2021,1
E12000001,North East,region,11/01/2021,0
E12000001,North East,region,10/01/2021,0
E12000001,North East,region,09/01/2021,0
E12000001,North East,region,08/01/2021,0
E12000001,North East,region,07/01/2021,0
E12000001,North East,region,06/01/2021,1
E12000001,North East,region,05/01/2021,0
E12000001,North East,region,04/01/2021,0
E12000001,North East,region,03/01/2021,0
E12000001,North East,region,02/01/2021,1
E12000001,North East,region,01/01/2021,0
E12000001,North East,region,31/12/2020,0
E12000001,North East,region,30/12/2020,0
E12000001,North East,region,29/12/2020,0
E12000001,North East,region,28/12/2020,0
E12000001,North East,region,27/12/2020,0
E12000001,North East,region,26/12/2020,0
E12000001,North East,region,25/12/2020,0
E12000001,North East,region,24/12/2020,0
E12000001,North East,region,23/12/2020,0
E12000001,North East,region,22/12/2020,1
E12000001,North East,region,21/12/2020,0
E12000001,North East,region,20/12/2020,0
E12000001,North East,region,19/12/2020,0
E12000001,North East,region,18/12/2020,0
E12000001,North East,region,17/12/2020,0
E12000001,North East,region,16/12/2020,1
E12000001,North East,region,15/12/2020,0
E12000001,North East,region,14/12/2020,0
E12000001,North East,region,13/12/2020,0
E12000001,North East,region,12/12/2020,0
E12000001,North East,region,11/12/2020,0
E12000001,North East,region,10/12/2020,0
E12000001,North East,region,09/12/2020,2
E12000002,North West,region,17/05/2023,18
E12000002,North West,region,16/05/2023,24
E12000002,North West,region,15/05/2023,23
E12000002,North West,region,14/05/2023,6
E12000002,North West,region,13/05/2023,32
E12000002,North West,region,12/05/2023,24
E12000002,North West,region,11/05/2023,40
E12000002,North West,region,10/05/2023,32
E12000002,North West,region,09/05/2023,34
E12000002,North West,region,08/05/2023,1
E12000002,North West,region,07/05/2023,4
E12000002,North West,region,06/05/2023,8
E12000002,North West,region,05/05/2023,27
E12000002,North West,region,04/05/2023,28
E12000002,North West,region,03/05/2023,45
E12000002,North West,region,02/05/2023,43
E12000002,North West,region,01/05/2023,2
E12000002,North West,region,30/04/2023,5
E12000002,North West,region,29/04/2023,10
E12000002,North West,region,28/04/2023,31
E12000002,North West,region,27/04/2023,36
E12000002,North West,region,26/04/2023,56
E12000002,North West,region,25/04/2023,37
E12000002,North West,region,24/04/2023,34
E12000002,North West,region,23/04/2023,5
E12000002,North West,region,22/04/2023,24
E12000002,North West,region,21/04/2023,19
E12000002,North West,region,20/04/2023,21
E12000002,North West,region,19/04/2023,39
E12000002,North West,region,18/04/2023,45
E12000002,North West,region,17/04/2023,29
E12000002,North West,region,16/04/2023,1
E12000002,North West,region,15/04/2023,6
E12000002,North West,region,14/04/2023,25
E12000002,North West,region,13/04/2023,24
E12000002,North West,region,12/04/2023,29
E12000002,North West,region,11/04/2023,23
E12000002,North West,region,10/04/2023,0
E12000002,North West,region,09/04/2023,3
E12000002,North West,region,08/04/2023,2
E12000002,North West,region,07/04/2023,10
E12000002,North West,region,06/04/2023,31
E12000002,North West,region,05/04/2023,45
E12000002,North West,region,04/04/2023,23
E12000002,North West,region,03/04/2023,16
E12000002,North West,region,02/04/2023,0
E12000002,North West,region,01/04/2023,0
E12000002,North West,region,31/03/2023,1
E12000002,North West,region,30/03/2023,1
E12000002,North West,region,29/03/2023,0
E12000002,North West,region,28/03/2023,0
E12000002,North West,region,27/03/2023,0
E12000002,North West,region,26/03/2023,0
E12000002,North West,region,25/03/2023,0
E12000002,North West,region,24/03/2023,1
E12000002,North West,region,23/03/2023,0
E12000002,North West,region,22/03/2023,1
E12000002,North West,region,21/03/2023,0
E12000002,North West,region,20/03/2023,1
E12000002,North West,region,19/03/2023,0
E12000002,North West,region,18/03/2023,2
E12000002,North West,region,17/03/2023,0
E12000002,North West,region,16/03/2023,1
E12000002,North West,region,15/03/2023,1
E12000002,North West,region,14/03/2023,1
E12000002,North West,region,13/03/2023,0
E12000002,North West,region,12/03/2023,0
E12000002,North West,region,11/03/2023,0
E12000002,North West,region,10/03/2023,0
E12000002,North West,region,09/03/2023,1
E12000002,North West,region,08/03/2023,0
E12000002,North West,region,07/03/2023,2
E12000002,North West,region,06/03/2023,1
E12000002,North West,region,05/03/2023,0
E12000002,North West,region,04/03/2023,0
E12000002,North West,region,03/03/2023,1
E12000002,North West,region,02/03/2023,4
E12000002,North West,region,01/03/2023,2
E12000002,North West,region,28/02/2023,3
E12000002,North West,region,27/02/2023,7
E12000002,North West,region,26/02/2023,1
E12000002,North West,region,25/02/2023,3
E12000002,North West,region,24/02/2023,5
E12000002,North West,region,23/02/2023,3
E12000002,North West,region,22/02/2023,1
E12000002,North West,region,21/02/2023,6
E12000002,North West,region,20/02/2023,1
E12000002,North West,region,19/02/2023,3
E12000002,North West,region,18/02/2023,8
E12000002,North West,region,17/02/2023,11
E12000002,North West,region,16/02/2023,2
E12000002,North West,region,15/02/2023,8
E12000002,North West,region,14/02/2023,23
E12000002,North West,region,13/02/2023,16
E12000002,North West,region,12/02/2023,80
E12000002,North West,region,11/02/2023,344
E12000002,North West,region,10/02/2023,274
E12000002,North West,region,09/02/2023,245
E12000002,North West,region,08/02/2023,188
E12000002,North West,region,07/02/2023,156
E12000002,North West,region,06/02/2023,129
E12000002,North West,region,05/02/2023,47
E12000002,North West,region,04/02/2023,134
E12000002,North West,region,03/02/2023,90
E12000002,North West,region,02/02/2023,88
E12000002,North West,region,01/02/2023,90
E12000002,North West,region,31/01/2023,77
E12000002,North West,region,30/01/2023,87
E12000002,North West,region,29/01/2023,30
E12000002,North West,region,28/01/2023,158
E12000002,North West,region,27/01/2023,117
E12000002,North West,region,26/01/2023,118
E12000002,North West,region,25/01/2023,101
E12000002,North West,region,24/01/2023,94
E12000002,North West,region,23/01/2023,81
E12000002,North West,region,22/01/2023,12
E12000002,North West,region,21/01/2023,86
E12000002,North West,region,20/01/2023,93
E12000002,North West,region,19/01/2023,80
E12000002,North West,region,18/01/2023,92
E12000002,North West,region,17/01/2023,109
E12000002,North West,region,16/01/2023,106
E12000002,North West,region,15/01/2023,33
E12000002,North West,region,14/01/2023,80
E12000002,North West,region,13/01/2023,122
E12000002,North West,region,12/01/2023,101
E12000002,North West,region,11/01/2023,131
E12000002,North West,region,10/01/2023,108
E12000002,North West,region,09/01/2023,114
E12000002,North West,region,08/01/2023,31
E12000002,North West,region,07/01/2023,147
E12000002,North West,region,06/01/2023,109
E12000002,North West,region,05/01/2023,141
E12000002,North West,region,04/01/2023,156
E12000002,North West,region,03/01/2023,116
E12000002,North West,region,02/01/2023,3
E12000002,North West,region,01/01/2023,4
E12000002,North West,region,31/12/2022,28
E12000002,North West,region,30/12/2022,87
E12000002,North West,region,29/12/2022,90
E12000002,North West,region,28/12/2022,98
E12000002,North West,region,27/12/2022,11
E12000002,North West,region,26/12/2022,5
E12000002,North West,region,25/12/2022,0
E12000002,North West,region,24/12/2022,15
E12000002,North West,region,23/12/2022,98
E12000002,North West,region,22/12/2022,130
E12000002,North West,region,21/12/2022,157
E12000002,North West,region,20/12/2022,153
E12000002,North West,region,19/12/2022,160
